word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
adolescelenti,False,?,?,0,1,0,0,-,-,-
adolescence,False,?,?,0,1,0,0,-,-,-
adolescenzial-fricchettone,False,?,?,0,1,0,0,-,-,-
adoloscenza,False,?,?,0,1,0,0,-,-,-
adozioni,False,?,?,0,1,0,0,-,-,-
affidamento,False,?,?,0,1,1,0,-,-,-
aggiornamento,False,?,?,0,1,0,0,-,-,-
aggressione,False,?,-,0,1,0,0,-,-,-
agonia,False,?,?,0,2,0,0,-,-,-
agoniste,False,?,?,0,1,0,0,-,-,-
agricola,False,?,?,0,0,1,0,-,-,-
agricole,False,?,?,0,0,1,0,-,-,-
aids,False,?,?,0,0,3,0,-,-,-
AIDS,False,?,?,0,1,0,1,-,-,-
alanis,False,?,?,0,1,0,0,-,-,-
alba,False,?,?,0,1,0,0,-,-,-
album,False,?,?,0,1,0,1,-,-,-
alettoni,False,?,?,0,1,0,0,-,-,-
alfa,False,?,?,0,1,0,0,-,-,-
alfabeto,False,?,?,0,1,0,0,-,-,-
algebra,False,?,?,0,1,0,0,-,-,-
allargamaneto,False,?,?,0,1,0,0,-,-,-
allargamento,False,?,?,0,15,0,0,-,-,-
allarmi,False,?,?,0,1,0,0,-,-,-
allertamento,False,?,?,0,6,0,0,-,-,-
allestimenti,False,?,?,0,1,0,0,-,-,-
allestimento,False,?,?,0,2,0,0,-,-,-
allibramento,False,?,?,0,1,0,0,-,-,-
allineamento,False,?,-,0,1,0,0,-,-,-
allocazione,False,?,?,0,2,0,0,-,-,-
alluvione,False,?,-,0,2,0,0,-,-,-
alpeggio,False,?,?,0,2,0,0,-,-,-
alpha,False,?,?,341,7,0,2,-,-,-
alpi,False,?,?,0,1,0,1,-,-,-
Alpi,False,?,?,0,0,0,2,-,-,-
alpine,False,?,?,0,0,0,1,-,-,-
alpini,False,?,Job or Career,0,1,0,0,-,-,-
alpino,False,?,?,43,0,0,1,-,-,-
alternativa,False,?,?,0,0,7,0,-,-,-
Amazzonia,False,?,?,0,1,0,0,-,-,-
ambientamento,False,?,?,0,4,0,0,-,-,-
ambivalenza,False,?,?,0,1,0,0,-,-,-
ambolo,False,?,?,0,1,0,0,-,-,-
amortisation,False,?,?,0,1,0,0,-,-,-
amplesso,False,?,?,0,0,1,0,-,-,-
ampliamento,False,?,?,0,0,1,0,-,-,-
Anconetani,False,?,?,0,0,0,1,-,-,-
anestetico,False,?,?,0,0,0,1,-,-,-
Angkor,False,?,?,0,0,0,2,-,-,-
anglosassoni,False,?,?,0,0,0,1,-,-,-
anima,False,?,Entity,0,2,0,0,-,-,-
anime,False,?,Entity,0,1,0,0,-,-,-
annesso,False,?,?,0,1,0,0,-,-,-
annidamento,False,?,?,0,1,0,0,-,-,-
anniversario,False,?,?,0,1,0,0,-,-,-
anno,False,?,?,0,1,0,0,-,-,-
annunciati,False,?,?,0,0,0,1,-,-,-
anodizzazione,False,?,?,0,1,0,0,-,-,-
anoressiche,False,?,?,0,1,0,0,-,-,-
anoressico,False,?,?,0,1,0,0,-,-,-
anorressia,False,?,?,0,1,0,0,-,-,-
anteprima,False,?,?,0,0,1,0,-,-,-
antico,False,?,?,0,0,1,0,-,-,-
Antigonae,False,?,?,0,0,0,1,-,-,-
antipasti,False,?,?,0,3,0,0,-,-,-
antipasto,False,?,?,0,35,0,0,-,-,-
aperitivi,False,?,?,0,0,1,0,-,-,-
aperitivo,False,?,?,0,3,0,0,-,-,-
apocalisse,False,?,?,0,1,0,0,-,-,-
appassimento,False,?,?,0,1,0,0,-,-,-
appelli,False,?,?,0,1,0,0,-,-,-
Appenino,False,?,?,0,2,0,0,-,-,-
appennini,False,?,?,0,1,0,0,-,-,-
appennino,False,?,?,0,3,0,1,-,-,-
appetizer,False,?,?,0,1,0,0,-,-,-
apprendimento,False,?,?,0,2,0,0,-,-,-
apprendistato,False,?,?,0,4,0,0,-,-,-
appuntamento,False,?,?,0,3,1,0,-,-,-
arabo,False,?,?,0,1,0,0,-,-,-
aramei,False,?,?,0,1,0,0,-,-,-
archivio,False,?,?,0,1,0,0,-,-,-
arco,False,?,?,0,0,0,1,-,-,-
aria,False,?,?,0,1,0,0,-,-,-
arie,False,?,?,0,1,0,0,-,-,-
Ariovisto,False,?,?,0,0,0,1,-,-,-
arresti,False,?,?,0,0,1,0,-,-,-
arringa,False,?,?,0,0,1,0,-,-,-
art,False,?,?,0,1,1,0,-,-,-
ART,False,?,?,0,0,0,1,-,-,-
arte,False,?,Entity,0,2,0,0,-,-,-
ascolti,False,?,?,0,1,1,0,-,-,-
asilo,False,?,?,0,3,0,0,-,-,-
assaggio,False,?,?,0,1,0,0,-,-,-
assedio,False,?,?,0,0,1,0,-,-,-
assegnamento,False,?,?,0,1,0,1,-,-,-
assegnazioni,False,?,?,0,3,2,0,-,-,-
assemblea,False,?,?,0,2,4,0,-,-,-
assemblee,False,?,?,0,1,0,0,-,-,-
assembly,False,?,?,0,1,0,0,-,-,-
assesement,False,?,?,0,1,0,0,-,-,-
assestment,False,?,?,0,1,0,0,-,-,-
assuntiva,False,?,?,102,1,0,0,-,-,-
assunzioni,False,?,?,0,2,1,0,-,-,-
atletismo,False,?,?,0,1,0,0,-,-,-
atomica,False,?,?,0,0,1,0,-,-,-
attacco,False,?,?,0,0,1,1,-,-,-
atteggiamenti,False,?,?,0,1,0,0,-,-,-
attentati,False,?,?,0,1,0,0,-,-,-
attentato,False,?,-,0,1,0,0,-,-,-
atterraggio,False,?,?,0,1,0,0,-,-,-
atti,False,?,?,0,4,0,0,-,-,-
atto,False,?,?,0,1,0,0,-,-,-
audit,False,?,?,102,7,0,0,-,-,-
audizioni,False,?,?,0,1,0,0,-,-,-
augurio,False,?,?,0,2,0,0,-,-,-
aula,False,?,?,0,1,0,0,-,-,-
aumenti,False,?,?,0,1,0,0,-,-,-
aumento,False,?,-,0,0,5,0,-,-,-
autenticazione,False,?,?,0,3,0,0,-,-,-
authentication,False,?,?,0,4,0,0,-,-,-
auto,False,?,?,0,1,0,0,-,-,-
automatismi,False,?,?,0,1,0,0,-,-,-
automatismo,False,?,?,0,1,0,0,-,-,-
autonomia,False,?,?,0,3,0,2,-,-,-
autunno,False,?,?,0,2,0,0,-,-,-
avalli,False,?,?,0,1,0,0,-,-,-
avanguardia,False,?,Cultural or political movement,0,0,1,0,-,-,-
avanguardista,False,?,Cultural or political movement,0,1,0,0,-,-,-
avanspettacolo,False,?,?,0,1,0,0,-,-,-
Avex,False,?,?,0,0,0,1,-,-,-
avieri,False,?,?,0,1,0,0,-,-,-
avvertimento,False,?,?,0,2,0,0,-,-,-
avviamento,False,?,?,0,4,0,0,-,-,-
azione,False,?,Entity,0,0,0,1,-,-,-
azteche,False,?,?,0,0,0,1,-,-,-
azzeramento,False,?,?,0,1,0,0,-,-,-
B,False,?,?,90,0,0,2,-,-,-
babies,False,?,?,0,0,3,0,-,-,-
bagagli,False,?,?,0,1,0,0,-,-,-
bagno,False,?,?,0,1,0,0,-,-,-
ballo,False,?,?,0,1,0,0,-,-,-
ballottaggio,False,?,?,0,1,0,0,-,-,-
balzo,False,?,?,0,1,0,0,-,-,-
bambini,False,?,Qualification or Set of Circumstances,0,0,1,0,-,-,-
bancaratto,False,?,?,0,0,1,0,-,-,-
bancarotta,False,?,?,0,0,2,0,-,-,-
banchetto,False,?,?,0,0,0,1,-,-,-
band,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
barocche,False,?,?,0,0,1,0,-,-,-
barocchismo,False,?,?,0,1,0,0,-,-,-
barocchisti,False,?,?,0,1,0,0,-,-,-
baseball,False,?,?,0,1,0,0,-,-,-
bastone,False,?,?,0,2,0,0,-,-,-
battesimo,False,?,?,0,1,0,0,-,-,-
beat,False,?,?,0,0,1,0,-,-,-
beatificazione,False,?,?,0,1,0,0,-,-,-
Beatles,False,?,?,0,0,0,1,-,-,-
becchino,False,?,?,0,1,0,0,-,-,-
beethovenismi,False,?,?,0,0,1,0,-,-,-
Beggio,False,?,?,0,1,0,0,-,-,-
bellica,False,?,?,236,0,0,2,-,-,-
bellici,False,?,?,123,0,1,6,-,-,-
bend,False,?,?,0,0,0,2,-,-,-
bende,False,?,?,0,1,0,0,-,-,-
bending,False,?,?,0,0,0,1,-,-,-
benedettino,False,?,?,0,4,0,0,-,-,-
benzina,False,?,-,0,0,1,0,-,-,-
berlusconiano,False,?,?,0,1,1,0,-,-,-
beta,False,?,?,180,3,0,0,-,-,-
beta-testing,False,?,?,0,1,0,0,-,-,-
big,False,?,?,0,0,1,0,-,-,-
Big,False,?,?,0,0,0,1,-,-,-
biglietto,False,?,?,0,1,1,0,-,-,-
BIGLIETTO,False,?,?,0,1,0,0,-,-,-
bilancio,False,?,?,0,3,0,0,-,-,-
Bimba,False,?,?,0,0,0,1,-,-,-
biografismo,False,?,?,0,1,0,0,-,-,-
Blind,False,?,?,0,0,0,1,-,-,-
bloccaggio,False,?,?,0,1,0,0,-,-,-
blog,False,?,?,0,3,0,0,-,-,-
Blue,False,?,?,0,0,0,1,-,-,-
boarding,False,?,?,0,1,0,0,-,-,-
boli,False,?,?,0,1,0,0,-,-,-
bollettini,False,?,?,0,2,0,0,-,-,-
bollitura,False,?,?,0,0,1,0,-,-,-
Bonelli,False,?,?,0,1,0,0,-,-,-
bonus,False,?,?,0,0,1,0,-,-,-
booking,False,?,?,77,1,0,0,-,-,-
boot,False,?,?,0,1,0,2,-,-,-
bop,False,?,?,0,2,0,0,-,-,-
boreale,False,?,?,0,0,0,2,-,-,-
born,False,?,?,0,0,1,0,-,-,-
Borsa,False,?,?,0,0,0,1,-,-,-
Bosman,False,?,?,0,1,0,0,-,-,-
bossa,False,?,?,0,1,0,0,-,-,-
Boucle,False,?,?,0,1,0,0,-,-,-
bozza,False,?,?,0,1,0,0,-,-,-
Braille,False,?,?,0,1,0,0,-,-,-
breakfast,False,?,?,0,1,0,0,-,-,-
breathing,False,?,?,0,4,0,0,-,-,-
brechtiano,False,?,?,0,0,1,0,-,-,-
brindisi,False,?,?,0,0,1,0,-,-,-
bruciatori,False,?,?,0,0,0,1,-,-,-
buddhista,False,?,?,45,2,0,0,-,-,-
budget,False,?,?,0,2,1,0,-,-,-
buffet,False,?,?,0,1,0,0,-,-,-
burner,False,?,?,0,0,0,3,-,-,-
caccia,False,?,?,0,1,0,0,-,-,-
caching,False,?,?,0,0,0,1,-,-,-
cageauxfolles,False,?,?,0,1,0,0,-,-,-
Calcedoniane,False,?,?,0,0,0,1,-,-,-
calcio,False,?,?,0,1,0,0,-,-,-
calcolate,False,?,?,45,0,0,1,-,-,-
calcolati,False,?,?,50,0,0,1,-,-,-
calcolato,False,?,?,0,0,0,1,-,-,-
calcolo,False,?,?,0,5,0,0,-,-,-
cambio,False,?,?,0,1,0,0,-,-,-
Cambriana,False,?,?,0,0,0,1,-,-,-
camelica,False,?,?,0,0,0,1,-,-,-
Camera,False,?,?,0,1,0,0,-,-,-
camilisti,False,?,?,0,0,1,0,-,-,-
campagne,False,?,?,0,0,0,1,-,-,-
campeggio,False,?,?,0,1,0,0,-,-,-
campionati,False,?,?,0,1,1,1,-,-,-
campionatore,False,?,?,0,1,0,0,-,-,-
Canale,False,?,?,0,0,0,1,-,-,-
canalizzazione,False,?,?,0,1,0,0,-,-,-
cancel,False,?,?,0,5,0,0,-,-,-
cancro,False,?,?,0,3,0,0,-,-,-
candidati,False,?,-,0,3,0,2,-,-,-
candidato,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
candidature,False,?,?,0,1,0,0,-,-,-
cani,False,?,?,0,1,0,0,-,-,-
cantante,False,?,Job or Career,0,0,0,1,-,-,-
cantata,False,?,?,0,1,0,0,-,-,-
cantiere,False,?,?,0,0,4,0,-,-,-
cantieri,False,?,?,0,1,0,0,-,-,-
canzone,False,?,?,0,2,0,0,-,-,-
capacità,False,?,?,0,2,0,0,-,-,-
Capalbio,False,?,?,0,0,1,0,-,-,-
capitalismo,False,?,Cultural or political movement,0,0,1,0,-,-,-
capitalistico,False,?,?,97,0,1,1,-,-,-
capitolini,False,?,?,0,0,1,0,-,-,-
caratterizzazione,False,?,?,0,1,0,0,-,-,-
carcere,False,?,Entity#Place or function,0,3,0,0,-,-,-
carestia,False,?,?,0,0,0,1,-,-,-
caricamanento,False,?,?,0,0,0,1,-,-,-
carolingia,False,?,?,0,1,0,0,-,-,-
case,False,?,Place or function,0,0,0,2,-,-,-
cataclisma,False,?,?,0,1,0,0,-,-,-
catalogazione,False,?,?,0,1,1,0,-,-,-
catalogo,False,?,?,0,0,1,0,-,-,-
catastrofe,False,?,-,0,3,0,0,-,-,-
catechesi,False,?,?,0,1,0,0,-,-,-
catecumenato,False,?,?,0,3,0,2,-,-,-
Catone,False,?,?,0,0,0,1,-,-,-
cattura,False,?,?,0,1,0,0,-,-,-
cauzioni,False,?,?,0,1,0,0,-,-,-
cd,False,?,?,0,1,0,0,-,-,-
ceck,False,?,?,0,1,0,0,-,-,-
cedenza,False,?,?,0,2,0,0,-,-,-
CEI,False,?,?,0,0,0,1,-,-,-
celebrazione,False,?,?,0,1,0,0,-,-,-
celebrità,False,?,?,0,0,0,1,-,-,-
cella,False,?,?,0,0,1,0,-,-,-
cellulare,False,?,?,0,0,0,1,-,-,-
cellulari,False,?,?,0,1,0,0,-,-,-
celtico,False,?,?,0,0,0,1,-,-,-
censimento,False,?,?,0,1,0,0,-,-,-
censura,False,?,?,0,3,1,0,-,-,-
centri,False,?,?,0,1,0,0,-,-,-
cereali,False,?,?,0,1,0,0,-,-,-
cerimonia,False,?,?,0,1,0,1,-,-,-
Cesare,False,?,?,0,0,0,1,-,-,-
cetti,False,?,?,0,1,0,0,-,-,-
cezione,False,?,?,0,1,0,0,-,-,-
chiamata,False,?,?,0,2,0,0,-,-,-
chilowatt,False,?,?,0,0,1,0,-,-,-
chip,False,?,?,0,2,0,0,-,-,-
chirurgia,False,?,?,0,1,0,0,-,-,-
chopiniano,False,?,?,0,0,1,0,-,-,-
chorus,False,?,?,96,0,0,2,-,-,-
chretiénnes,False,?,?,0,1,0,0,-,-,-
ciberspazio,False,?,?,0,3,0,0,-,-,-
Ciceroniani,False,?,?,0,0,0,1,-,-,-
cicli,False,?,?,0,1,0,0,-,-,-
ciclismo,False,?,?,0,1,0,0,-,-,-
cicogna,False,?,?,0,1,0,0,-,-,-
CID,False,?,?,0,1,0,0,-,-,-
cifratura,False,?,?,0,0,0,1,-,-,-
cimiterino,False,?,?,0,0,1,0,-,-,-
cimitero,False,?,?,0,1,0,0,-,-,-
CIPE,False,?,?,535,8,0,0,-,-,-
cisazioni,False,?,?,0,1,0,0,-,-,-
cisione,False,?,?,0,2,0,0,-,-,-
citate,False,?,?,0,0,0,1,-,-,-
citazione,False,?,?,0,1,0,0,-,-,-
citazioni,False,?,?,0,2,0,0,-,-,-
città,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
Civil,False,?,?,0,0,0,1,-,-,-
civiltà,False,?,Entity,0,1,0,0,-,-,-
classicismo,False,?,Cultural or political movement,0,1,0,1,-,-,-
classico,False,?,Cultural or political movement#-,100,0,0,1,-,-,-
clear,False,?,?,91,0,0,1,-,-,-
climaterio,False,?,?,0,1,0,0,-,-,-
clinica,False,?,?,769,2,1,0,-,-,-
Clovis,False,?,?,0,0,0,2,-,-,-
club,False,?,?,0,1,0,0,-,-,-
clusione,False,?,?,0,1,0,0,-,-,-
codice,False,?,?,0,1,0,0,-,-,-
Codice,False,?,?,0,0,0,2,-,-,-
codifica,False,?,?,0,0,0,1,-,-,-
cog,False,?,?,99,10,0,0,-,-,-
cognitivismo,False,?,-,0,0,0,1,-,-,-
cognizione,False,?,?,0,4,0,1,-,-,-
cognizioni,False,?,?,0,4,0,0,-,-,-
cogs,False,?,?,0,3,0,0,-,-,-
collaboratore,False,?,Role,0,1,0,0,-,-,-
collasso,False,?,?,0,4,0,0,-,-,-
college,False,?,?,0,2,0,0,-,-,-
collina,False,?,?,0,3,1,0,-,-,-
collinare,False,?,?,97,0,1,0,-,-,-
collocamento,False,?,?,0,1,4,0,-,-,-
colloqui,False,?,?,0,2,2,0,-,-,-
colombiana,False,?,?,389,3,1,0,-,-,-
colombiane,False,?,?,285,1,0,0,-,-,-
Colombiane,False,?,?,0,0,0,1,-,-,-
colombiani,False,?,?,157,0,1,1,-,-,-
colombiano,False,?,?,125,2,0,5,-,-,-
Colombiano,False,?,?,0,0,0,2,-,-,-
coloniali,False,?,?,74,0,0,3,-,-,-
colonizazzione,False,?,?,0,0,0,1,-,-,-
colonizzazione,False,?,?,0,1,0,0,-,-,-
colonnelli,False,?,?,0,0,1,0,-,-,-
colpevole,False,?,?,0,1,0,0,-,-,-
colpo,False,?,?,0,0,1,0,-,-,-
comitato,False,?,?,0,0,3,0,-,-,-
Comitato,False,?,?,0,3,0,0,-,-,-
comizio,False,?,?,0,0,4,0,-,-,-
commento,False,?,?,0,1,0,0,-,-,-
commiato,False,?,?,0,1,0,0,-,-,-
competenze,False,?,?,0,2,0,1,-,-,-
competitività,False,?,?,0,1,0,0,-,-,-
competitori,False,?,?,0,1,0,0,-,-,-
competizione,False,?,?,0,1,0,0,-,-,-
compilate,False,?,?,111,0,1,0,-,-,-
compilati,False,?,?,224,0,0,1,-,-,-
compilatore,False,?,?,0,4,0,1,-,-,-
compito,False,?,?,0,3,0,0,-,-,-
compiuterizzazione,False,?,?,0,0,1,0,-,-,-
compleanno,False,?,-,0,0,0,1,-,-,-
compliance,False,?,?,0,1,0,0,-,-,-
compositing,False,?,?,0,1,0,0,-,-,-
compostaggio,False,?,?,0,1,0,0,-,-,-
composting,False,?,?,0,1,0,0,-,-,-
comprensioni,False,?,?,104,12,0,2,-,-,-
compressione,False,?,?,0,0,0,1,-,-,-
compromesso,False,?,?,0,2,0,0,-,-,-
computazione,False,?,?,0,1,0,0,-,-,-
comunisti,False,?,Cultural or political movement#-,0,0,0,1,-,-,-
concentramenti,False,?,?,0,0,0,2,-,-,-
concerti,False,?,?,0,2,0,0,-,-,-
concessioni,False,?,?,0,0,1,0,-,-,-
concezione,False,?,?,0,2,1,0,-,-,-
concezioni,False,?,?,0,6,0,0,-,-,-
conciliari,False,?,?,112,1,0,0,-,-,-
Concistoro,False,?,?,0,1,0,0,-,-,-
Conclave,False,?,?,0,4,0,0,-,-,-
concliliazione,False,?,?,0,1,0,0,-,-,-
conclusione,False,?,?,0,1,0,0,-,-,-
concorso,False,?,?,0,4,1,0,-,-,-
condanna,False,?,-,0,0,1,0,-,-,-
condivisione,False,?,?,0,1,0,0,-,-,-
condizone,False,?,?,0,2,0,0,-,-,-
Conferenza,False,?,?,0,22,0,0,-,-,-
conferenze,False,?,?,0,56,0,0,-,-,-
Conferenze,False,?,?,0,9,0,0,-,-,-
conferenzè,False,?,?,0,1,0,0,-,-,-
confezionamento,False,?,?,0,4,0,1,-,-,-
confezionanre,False,?,?,0,1,0,0,-,-,-
confezioni,False,?,?,0,0,1,0,-,-,-
confisca,False,?,?,0,1,0,0,-,-,-
conformazione,False,?,?,0,2,0,1,-,-,-
congedo,False,?,?,0,6,0,0,-,-,-
congressi,False,?,?,0,2,2,0,-,-,-
congressuale,False,?,?,227,0,3,0,-,-,-
conquistador,False,?,?,0,1,0,0,-,-,-
consenso,False,?,?,0,2,0,0,-,-,-
consigli,False,?,?,0,2,0,0,-,-,-
consultazioni,False,?,?,0,0,3,0,-,-,-
consumismo,False,?,?,0,0,1,0,-,-,-
conta,False,?,?,0,0,1,0,-,-,-
contagio,False,?,?,0,2,0,0,-,-,-
contatti,False,?,?,0,1,0,0,-,-,-
contenuti,False,?,?,0,1,0,0,-,-,-
contest,False,?,?,0,1,0,0,-,-,-
contestazione,False,?,?,0,0,1,0,-,-,-
contratt,False,?,?,0,1,0,0,-,-,-
controriforma,False,?,?,0,1,0,0,-,-,-
convalida,False,?,?,0,0,1,0,-,-,-
convegni,False,?,?,0,4,0,0,-,-,-
convegno,False,?,?,0,12,1,1,-,-,-
convention,False,?,?,0,1,1,0,-,-,-
convenzione,False,?,?,0,2,0,0,-,-,-
conversione,False,?,?,0,1,0,0,-,-,-
convocati,False,?,?,327,0,0,8,-,-,-
convocazione,False,?,?,0,1,0,1,-,-,-
convocazioni,False,?,?,0,0,1,0,-,-,-
cooperativa,False,?,?,0,2,0,0,-,-,-
cooperativismo,False,?,?,0,1,0,0,-,-,-
coordinazione,False,?,?,0,3,0,0,-,-,-
coppa,False,?,?,0,1,0,0,-,-,-
coppe,False,?,?,0,1,0,0,-,-,-
cordiale,False,?,?,0,0,1,0,-,-,-
cordigliera,False,?,?,0,0,1,0,-,-,-
Cordigliera,False,?,?,0,0,0,1,-,-,-
corleonese,False,?,?,0,1,0,0,-,-,-
corleonesi,False,?,?,0,1,0,0,-,-,-
Corpo,False,?,?,0,0,0,1,-,-,-
corporate,False,?,?,0,1,0,0,-,-,-
correzione,False,?,?,0,1,0,0,-,-,-
corteo,False,?,?,0,1,0,0,-,-,-
coscienza,False,?,?,0,2,0,0,-,-,-
coscienzializzazione,False,?,?,0,1,0,0,-,-,-
cossighiani,False,?,?,0,1,0,0,-,-,-
costituente,False,?,?,0,1,0,0,-,-,-
costituzione,False,?,?,0,5,0,0,-,-,-
Costituzione,False,?,?,0,3,0,0,-,-,-
costruzioni,False,?,?,0,1,0,0,-,-,-
cotto,False,?,?,44,1,0,0,-,-,-
counselling,False,?,?,0,1,0,0,-,-,-
crac,False,?,?,0,0,8,0,-,-,-
crack,False,?,?,0,1,4,0,-,-,-
crash,False,?,?,46,0,3,0,-,-,-
creazione,False,?,?,0,2,0,0,-,-,-
credenza,False,?,-,0,1,0,0,-,-,-
crediti,False,?,?,0,1,0,0,-,-,-
crepuscolare,False,?,?,0,0,1,0,-,-,-
crime,False,?,?,0,1,0,0,-,-,-
crimini,False,?,?,0,1,0,0,-,-,-
crisis,False,?,?,0,2,0,0,-,-,-
cristiana,False,?,?,791,0,1,1,-,-,-
Cristiana,False,?,?,0,0,0,2,-,-,-
cristianesimo,False,?,?,0,1,0,0,-,-,-
cristiani,False,?,Cultural or political movement#-,331,1,2,7,-,-,-
Cristiani,False,?,?,0,0,0,2,-,-,-
cristiano,False,?,?,466,0,0,1,-,-,-
Cristiano,False,?,?,0,0,0,2,-,-,-
critica,False,?,?,0,1,0,0,-,-,-
critiche,False,?,?,0,1,0,0,-,-,-
critico,False,?,?,46,1,0,0,-,-,-
crollo,False,?,?,0,2,2,0,-,-,-
CSVR,False,?,?,0,1,0,0,-,-,-
cubismo,False,?,Cultural or political movement,0,1,0,0,-,-,-
culto,False,?,?,0,1,0,0,-,-,-
culture,False,?,?,0,1,0,0,-,-,-
cupola,False,?,?,0,0,1,0,-,-,-
cura,False,?,?,0,2,0,0,-,-,-
cursore,False,?,?,0,1,0,0,-,-,-
cursori,False,?,?,0,2,0,0,-,-,-
cuscino.di.piume,False,?,?,0,1,0,0,-,-,-
CVX,False,?,?,0,1,0,0,-,-,-
dadaismo,False,?,?,0,0,1,0,-,-,-
danneggiamento,False,?,?,0,1,0,0,-,-,-
danzereccio,False,?,?,0,1,0,0,-,-,-
dark,False,?,?,0,0,0,1,-,-,-
datazione,False,?,?,0,0,1,0,-,-,-
dati,False,?,?,0,1,0,0,-,-,-
debutti,False,?,?,0,0,1,0,-,-,-
debutto,False,?,?,0,1,2,1,-,-,-
decessori,False,?,?,0,1,0,0,-,-,-
decimali,False,?,?,0,0,0,2,-,-,-
decisione,False,?,Process,0,4,1,0,-,-,-
decisioni,False,?,Process,0,2,0,0,-,-,-
decoder,False,?,?,0,1,0,0,-,-,-
decremento,False,?,-,0,2,0,1,-,-,-
decreto,False,?,?,0,3,2,0,-,-,-
deduzione,False,?,?,0,0,1,0,-,-,-
Deep,False,?,?,0,0,0,1,-,-,-
defilè,False,?,?,0,1,0,0,-,-,-
definef,False,?,?,0,1,0,0,-,-,-
definizione,False,?,?,0,6,0,1,-,-,-
definizioni,False,?,?,0,1,0,0,-,-,-
degeneri,False,?,?,0,0,0,1,-,-,-
delirio,False,?,?,0,1,0,0,-,-,-
denario,False,?,?,0,0,0,1,-,-,-
deployment,False,?,?,0,1,0,0,-,-,-
depositi,False,?,?,0,1,0,0,-,-,-
deposito,False,?,Place or function,0,4,0,0,-,-,-
deposizione,False,?,?,0,1,0,0,-,-,-
depressione,False,?,?,0,0,1,0,-,-,-
deprivation,False,?,?,0,0,0,1,-,-,-
Deram,False,?,?,0,0,0,1,-,-,-
desertificazione,False,?,?,0,0,1,0,-,-,-
deserto,False,?,?,0,1,0,0,-,-,-
design,False,?,?,0,3,0,0,-,-,-
designazione,False,?,?,0,0,2,0,-,-,-
destinazione,False,?,?,0,5,0,2,-,-,-
destino,False,?,?,0,1,0,0,-,-,-
detenuto,False,?,Qualification or Set of Circumstances,0,0,2,0,-,-,-
determinabilità,False,?,?,0,1,0,0,-,-,-
determinazioni,False,?,?,0,2,0,0,-,-,-
dettato,False,?,?,0,1,0,0,-,-,-
deumidificazione,False,?,?,0,0,0,1,-,-,-
diabetici,False,?,?,118,5,0,1,-,-,-
dialettica,False,?,?,0,1,0,0,-,-,-
dialogo,False,?,Process,0,0,1,0,-,-,-
diaspora,False,?,?,0,1,0,0,-,-,-
dibattimento,False,?,?,0,0,2,0,-,-,-
dibattito,False,?,?,0,0,3,0,-,-,-
dicazione,False,?,?,0,1,0,0,-,-,-
dichiarazione,False,?,?,0,3,3,0,-,-,-
dicitore,False,?,?,0,1,0,0,-,-,-
diction,False,?,?,0,1,0,0,-,-,-
dieta,False,?,?,0,3,0,0,-,-,-
difesa,False,?,?,0,1,1,0,-,-,-
diffusione,False,?,-,0,2,0,0,-,-,-
digievoluzione,False,?,?,0,0,0,2,-,-,-
digitali,False,?,?,61,1,0,0,-,-,-
dilezione,False,?,?,0,1,0,0,-,-,-
dimessione,False,?,?,0,1,0,0,-,-,-
dimissioni,False,?,Event,0,3,5,0,-,-,-
dinastia,False,?,?,0,2,0,0,-,-,-
dinner,False,?,?,178,17,0,2,-,-,-
diploma,False,?,-,0,1,0,1,-,-,-
direttiva,False,?,?,0,1,0,0,-,-,-
dirigenza,False,?,?,0,2,0,0,-,-,-
discarica,False,?,?,0,2,0,0,-,-,-
discesa,False,?,?,0,2,0,0,-,-,-
discipline,False,?,?,0,1,0,0,-,-,-
discorso,False,?,?,0,1,0,0,-,-,-
discos,False,?,?,0,1,0,0,-,-,-
discoteca,False,?,-,0,13,0,0,-,-,-
discovery,False,?,?,0,2,0,0,-,-,-
discussione,False,?,?,0,3,0,1,-,-,-
disfacimento,False,?,?,0,1,0,0,-,-,-
disinstallazione,False,?,?,0,1,0,0,-,-,-
disney,False,?,?,0,0,0,1,-,-,-
Disney,False,?,-,0,0,0,2,-,-,-
disponibilità,False,?,?,0,2,0,2,-,-,-
disposizione,False,?,?,0,5,0,0,-,-,-
disposizioni,False,?,?,0,4,0,0,-,-,-
distorsione,False,?,?,0,2,0,0,-,-,-
dittatura,False,?,?,0,0,1,0,-,-,-
divinità,False,?,?,0,1,0,0,-,-,-
divisione,False,?,Qualification or Set of Circumstances,0,0,0,1,-,-,-
divorzio,False,?,-,0,2,1,0,-,-,-
dizione,False,?,?,0,1,0,0,-,-,-
dizioni,False,?,?,0,1,0,0,-,-,-
doc,False,?,?,0,4,0,0,-,-,-
Doc,False,?,?,0,1,0,0,-,-,-
doccia,False,?,?,0,1,0,0,-,-,-
docking,False,?,?,0,2,0,0,-,-,-
documenti,False,?,?,0,1,0,0,-,-,-
dogado,False,?,?,0,0,0,1,-,-,-
domanda,False,?,?,0,8,0,0,-,-,-
