word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
proprietari,True,?,Qualification or Set of Circumstances,88,11,3,0,-,-,-
proprietaria,True,?,Qualification or Set of Circumstances,15,0,1,1,-,-,-
proprietario,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,74,3,6,1,-,-,-
protestantesimo,True,?,?,21,4,1,0,-,-,-
protestanti,True,?,?,32,1,0,0,-,-,-
protezionismo,True,Cultural or political movement,Cultural or political movement,70,7,4,0,-,-,-
provenzale,True,?,?,15,0,0,0,-,-,-
provincia,True,?,Qualification or Set of Circumstances,19,3,1,3,-,-,-
psichedelia,True,Cultural or political movement,Cultural or political movement,149,4,5,3,-,-,-
psichedelica,True,?,?,72,0,0,0,-,-,-
psichedelico,True,?,?,63,0,0,1,-,-,-
psichiatria,True,?,?,22,0,0,0,-,-,-
psych,True,?,?,25,0,0,0,-,-,-
punk,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances#Cultural or political movement,43,0,5,0,-,-,-
puritanesimo,True,?,?,14,0,2,0,-,-,-
qualcosa,True,?,?,18,0,0,0,-,-,-
qualificati,True,?,?,22,0,0,0,-,-,-
quattrocentesco,True,?,?,17,0,0,0,-,-,-
razzismo,True,Cultural or political movement,Cultural or political movement,56,8,4,0,-,-,-
re,True,?,Role,22,0,1,2,-,-,-
realismo,True,Cultural or political movement,Cultural or political movement#-,320,43,36,6,-,-,-
realisti,True,?,?,42,1,3,2,-,-,-
regime,True,?,Qualification or Set of Circumstances,15,1,2,0,-,-,-
regina,True,?,Role,23,0,0,2,-,-,-
regionalismo,True,Cultural or political movement,Cultural or political movement,20,6,2,0,-,-,-
regista,True,Job or Career,Job or Career,109,20,23,1,-,-,-
religiosi,True,?,?,14,0,0,0,-,-,-
reporter,True,?,?,22,0,0,0,-,-,-
repubblica,True,?,Qualification or Set of Circumstances,24,1,0,2,-,-,-
Repubblica,True,?,Qualification or Set of Circumstances,15,2,0,1,-,-,-
residenti,True,?,Qualification or Set of Circumstances#-,41,2,0,0,-,-,-
responsabile,True,Role,Role,74,10,13,0,-,-,-
rettore,True,?,Role,25,1,1,0,-,-,-
Rettore,True,?,?,15,0,0,0,-,-,-
revisionismo,True,?,?,20,1,1,0,-,-,-
ricchi,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,34,3,4,0,-,-,-
riformismo,True,?,?,29,4,3,0,-,-,-
rinascimento,True,?,?,23,3,0,2,-,-,-
rockabilly,True,?,?,18,1,0,0,-,-,-
rococò,True,?,?,41,0,0,0,-,-,-
romanica,True,?,?,58,0,0,0,-,-,-
romanici,True,?,?,17,0,0,0,-,-,-
romanico,True,?,?,266,0,0,3,-,-,-
romantica,True,?,?,102,0,1,0,-,-,-
romantici,True,?,?,65,2,2,0,-,-,-
romanticismo,True,Cultural or political movement,Cultural or political movement,112,15,4,4,-,-,-
sacerdoti,True,?,Job or Career,25,1,3,1,-,-,-
sannyasin,True,?,?,15,1,0,1,-,-,-
schiavismo,True,?,?,50,2,0,1,-,-,-
schiavitù,True,?,?,54,0,0,0,-,-,-
sciamanesimo,True,?,?,22,0,0,0,-,-,-
scrittore,True,?,Job or Career,16,3,1,0,-,-,-
scrittori,True,?,?,15,4,0,0,-,-,-
segretaria,True,?,Role,38,0,1,0,-,-,-
segretario,True,Role,Role,450,27,85,3,-,-,-
Segretario,True,?,Role,25,0,0,0,-,-,-
senatore,True,Role,Role,96,6,42,4,-,-,-
senatrice,True,?,?,41,2,1,0,-,-,-
signora,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,14,3,4,0,-,-,-
sindaca,True,?,?,47,0,0,0,-,-,-
sindaci,True,?,Role,18,0,1,0,-,-,-
sindaco,True,Role,Role,606,39,67,2,-,-,-
Sindaco,True,?,?,83,7,0,1,-,-,-
single,True,?,?,37,6,0,0,-,-,-
sintesi,True,?,?,26,0,0,0,-,-,-
soci,True,?,Role,20,1,1,0,-,-,-
socialdemocrazia,True,?,?,19,1,1,0,-,-,-
socialismo,True,?,Cultural or political movement,22,3,1,0,-,-,-
socialisti,True,Cultural or political movement,Cultural or political movement#-,22,4,4,0,-,-,-
società,True,?,-,41,9,1,1,-,-,-
socio,True,?,Role,44,3,3,0,-,-,-
sommelier,True,?,?,15,0,0,0,-,-,-
sottosegretario,True,Role,Role,34,12,19,0,-,-,-
soul,True,?,?,206,9,0,4,-,-,-
sovranismo,True,?,?,22,0,0,0,-,-,-
specialista,True,?,?,17,0,0,0,-,-,-
specialisti,True,?,?,47,1,0,0,-,-,-
specializzati,True,?,?,41,0,0,0,-,-,-
spiritualismo,True,?,?,54,4,0,0,-,-,-
sposa,True,Kinship,Kinship,133,0,4,0,-,-,-
spose,True,?,?,29,0,0,0,-,-,-
sposi,True,Kinship,Kinship,267,20,3,7,-,-,-
sposina,True,?,?,21,2,1,0,-,-,-
sposini,True,?,?,88,0,0,1,-,-,-
sposo,True,?,?,68,4,2,0,-,-,-
stalinisti,True,?,?,28,0,1,0,-,-,-
standard,True,?,-,72,0,0,1,-,-,-
star,True,?,Rank,15,4,0,0,-,-,-
statalismo,True,?,?,21,2,1,0,-,-,-
statalista,True,?,?,17,2,0,0,-,-,-
stato,True,?,?,37,0,1,2,-,-,-
Stato,True,?,?,32,0,0,0,-,-,-
stregoneria,True,?,?,72,6,2,0,-,-,-
surrealismo,True,?,?,16,0,0,0,-,-,-
surrealista,True,?,?,16,0,0,0,-,-,-
sviluppismo,True,?,?,21,0,0,0,-,-,-
sviluppista,True,?,?,31,0,0,0,-,-,-
talebani,True,?,?,21,0,0,0,-,-,-
tecnico,True,Job or Career,Job or Career,207,18,3,6,-,-,-
tecnologie,True,?,?,31,5,0,1,-,-,-
televisione,True,?,?,47,13,7,0,-,-,-
templare,True,?,?,34,0,0,0,-,-,-
templari,True,?,?,41,1,1,0,-,-,-
templarismo,True,?,?,33,2,0,0,-,-,-
teologi,True,?,?,34,0,0,0,-,-,-
teologia,True,?,?,33,2,0,0,-,-,-
terrorismo,True,?,-,31,5,2,0,-,-,-
terrorista,True,?,Qualification or Set of Circumstances,17,0,0,0,-,-,-
tesserato,True,?,?,15,0,1,0,-,-,-
tomismo,True,?,?,35,11,1,0,-,-,-
tomista,True,?,?,30,1,0,0,-,-,-
totalitarismo,True,?,-,20,3,1,0,-,-,-
trader,True,?,?,18,0,0,0,-,-,-
tradizionalismo,True,?,?,62,3,0,0,-,-,-
tradizionalista,True,?,?,60,0,0,0,-,-,-
tradizionalisti,True,?,?,40,3,0,0,-,-,-
tribalismo,True,?,?,33,7,1,0,-,-,-
tv,True,?,?,18,9,2,1,-,-,-
umanesimo,True,Cultural or political movement,Cultural or political movement,99,10,5,0,-,-,-
umanista,True,?,?,39,0,0,0,-,-,-
uretra,True,?,?,20,0,0,0,-,-,-
ustascia,True,?,?,27,0,1,0,-,-,-
utente,True,?,?,24,3,0,0,-,-,-
utenti,True,?,?,29,3,0,0,-,-,-
vampira,True,?,?,15,0,0,0,-,-,-
vampiro,True,?,?,21,1,0,1,-,-,-
vascolarizzazione,True,?,?,26,3,0,1,-,-,-
vasi,True,?,?,19,0,0,0,-,-,-
vedova,True,?,?,29,3,0,1,-,-,-
veneta,True,?,?,19,0,0,0,-,-,-
vescica,True,?,?,53,0,0,0,-,-,-
vescovo,True,Role,Role,68,5,1,5,-,-,-
vicepresidente,True,Role,Role,40,6,15,1,-,-,-
vincitore,True,?,?,59,4,0,2,-,-,-
vincitrice,True,?,?,26,2,0,0,-,-,-
vintage,True,?,?,47,0,0,0,-,-,-
volontari,True,?,Job or Career,23,1,0,0,-,-,-
vuoto,True,?,?,22,0,0,0,-,-,-
welfare,True,?,?,32,1,1,0,-,-,-
western,True,?,?,25,0,1,0,-,-,-
attore,True,Job or Career,Job or Career,0,4,4,1,-,-,-
autonomi,True,Cultural or political movement,Cultural or political movement,0,0,6,0,-,-,-
Avanguardia,True,Cultural or political movement,Cultural or political movement,0,0,0,0,-,-,-
azionista,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,0,1,4,0,-,-,-
azionisti,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,0,0,9,0,-,-,-
cavalieri,True,Job or Career,Job or Career,0,2,4,0,-,-,-
classica,True,Cultural or political movement,Cultural or political movement,461,0,5,0,-,-,-
classicista,True,Cultural or political movement,Cultural or political movement,21,1,4,1,-,-,-
comunitarismo,True,Cultural or political movement,Cultural or political movement,0,2,7,0,-,-,-
conduttori,True,Job or Career,Job or Career,0,1,0,0,-,-,-
consociativismo,True,Cultural or political movement,Cultural or political movement,0,5,9,0,-,-,-
dc,True,Cultural or political movement,Cultural or political movement,0,16,10,0,-,-,-
delegati,True,Role,Role,0,5,0,0,-,-,-
eletta,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,303,6,9,1,-,-,-
eletto,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,2098,194,61,31,-,-,-
emittente,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,0,3,0,0,-,-,-
eurasiatismo,True,Cultural or political movement,Cultural or political movement,0,0,0,3,-,-,-
fascista,True,Cultural or political movement,Cultural or political movement,610,3,9,0,-,-,-
formazione,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,122,15,1,1,-,-,-
gollismo,True,Cultural or political movement,Cultural or political movement,0,3,6,1,-,-,-
gollista,True,Cultural or political movement,Cultural or political movement,66,2,35,0,-,-,-
imprenditore,True,Job or Career,Job or Career,179,44,5,0,-,-,-
integralismo,True,Cultural or political movement,Cultural or political movement,0,2,4,0,-,-,-
italiano,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,37,1,5,0,-,-,-
laureata,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,285,30,1,2,-,-,-
laureato,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,808,76,9,0,-,-,-
liberale,True,Cultural or political movement,Cultural or political movement,871,0,7,0,-,-,-
liberista,True,Cultural or political movement,Cultural or political movement,1764,22,10,1,-,-,-
liberiste,True,Cultural or political movement,Cultural or political movement,605,70,6,2,-,-,-
madri,True,Kinship,Kinship,92,20,1,1,-,-,-
mamma,True,Kinship,Kinship,1484,86,14,1,-,-,-
miliardari,True,Rank,Rank,0,1,7,0,-,-,-
miliardario,True,Rank,Rank,0,0,6,0,-,-,-
ministro,True,Role,Role,863,124,270,2,-,-,-
moralismo,True,Cultural or political movement,Cultural or political movement,0,0,5,0,-,-,-
nazista,True,Cultural or political movement,Cultural or political movement,614,52,15,2,-,-,-
nominato,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,166,0,10,3,-,-,-
padre,True,Kinship,Kinship,46,6,6,0,-,-,-
padrone,True,Role,Role,0,2,4,0,-,-,-
parlamentarismo,True,Cultural or political movement,Cultural or political movement,0,1,5,0,-,-,-
pauperismo,True,Cultural or political movement,Cultural or political movement,0,1,6,0,-,-,-
Platonismo,True,Cultural or political movement,Cultural or political movement,0,1,0,0,-,-,-
politico,True,Job or Career,Job or Career,0,0,6,0,-,-,-
populista,True,Cultural or political movement,Cultural or political movement,23,9,1,0,-,-,-
portavoce,True,Role,Role,0,0,9,0,-,-,-
promossa,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,702,0,12,14,-,-,-
promosse,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,156,0,9,2,-,-,-
promosso,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,328,11,10,14,-,-,-
qualunquisti,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,0,0,4,0,-,-,-
questore,True,Role,Role,0,1,6,0,-,-,-
Regina,True,Role,Role,0,0,0,1,-,-,-
retributivismo,True,Cultural or political movement,Cultural or political movement,0,6,0,0,-,-,-
scientismo,True,Cultural or political movement,Cultural or political movement,0,5,0,0,-,-,-
socialista,True,Cultural or political movement,Cultural or political movement#-,40,0,6,0,-,-,-
sovrintendente,True,Role,Role,0,6,5,0,-,-,-
yuppies,True,Qualification or Set of Circumstances,Cultural or political movement,0,0,4,0,-,-,-
abbonati,False,?,?,0,1,0,0,-,-,-
aborigena,False,?,?,0,1,0,0,-,-,-
Accademia,False,?,?,0,0,0,1,-,-,-
accademici,False,?,?,0,2,0,0,-,-,-
accademico,False,?,?,0,0,1,0,-,-,-
acquariofilo,False,?,?,0,1,0,0,-,-,-
acquisita,False,?,?,81,0,5,1,-,-,-
acquistato,False,?,?,0,0,0,1,-,-,-
acronimi,False,?,?,0,1,0,0,-,-,-
adattativa,False,?,?,0,1,0,0,-,-,-
adepti,False,?,?,0,4,2,0,-,-,-
adepto,False,?,?,0,0,1,0,-,-,-
aderenti,False,?,?,24,3,0,0,-,-,-
adiuvante,False,?,?,148,4,0,0,-,-,-
adiuvanti,False,?,?,26,1,0,0,-,-,-
adjuvante,False,?,?,0,8,0,0,-,-,-
adjuvanti,False,?,?,0,1,0,0,-,-,-
adolescenti,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
adozioni,False,?,?,0,1,0,0,-,-,-
adulti,False,?,?,0,3,1,0,-,-,-
affiliate,False,?,?,0,1,0,0,-,-,-
agenti,False,?,Job or Career,0,1,1,0,-,-,-
agenzia,False,?,?,0,0,1,0,-,-,-
aggiunte,False,?,?,0,2,0,0,-,-,-
aggregazione,False,?,?,0,0,1,0,-,-,-
agostiniana,False,?,?,0,2,0,0,-,-,-
albergatori,False,?,?,0,1,0,0,-,-,-
alfabetizzazione,False,?,Process,0,1,1,0,-,-,-
alfabetizzazioni,False,?,?,0,1,0,0,-,-,-
alienazione,False,?,?,0,1,0,0,-,-,-
alleanza,False,?,?,0,2,0,0,-,-,-
alleata,False,?,?,0,0,1,0,-,-,-
alleato,False,?,Qualification or Set of Circumstances,0,1,2,1,-,-,-
allegorismo,False,?,?,0,1,0,0,-,-,-
allenatori,False,?,?,0,2,0,0,-,-,-
allevatori,False,?,?,0,2,0,0,-,-,-
alpinista,False,?,?,0,2,1,0,-,-,-
Alto,False,?,?,0,0,0,1,-,-,-
alunna,False,?,Qualification or Set of Circumstances,0,0,0,1,-,-,-
alunni,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
alureati,False,?,?,0,1,0,0,-,-,-
alveolo,False,?,?,0,1,0,0,-,-,-
ambasciatrice,False,?,Job or Career,0,2,1,0,-,-,-
ambientaliste,False,?,?,0,1,0,0,-,-,-
americana,False,?,?,0,0,1,0,-,-,-
americani,False,?,-,0,1,0,0,-,-,-
americanisti,False,?,?,0,1,0,0,-,-,-
americano,False,?,-,0,0,1,0,-,-,-
amerindi,False,?,?,0,1,0,0,-,-,-
amichevole,False,?,?,0,1,0,0,-,-,-
amicizia,False,?,?,0,1,0,0,-,-,-
ammessi,False,?,?,0,1,0,0,-,-,-
amministatore,False,?,?,0,0,1,0,-,-,-
amministratrice,False,?,?,0,1,0,0,-,-,-
ammiraglia,False,?,?,0,1,0,0,-,-,-
ammiraglio,False,?,Job or Career,0,1,0,0,-,-,-
amore,False,?,Entity#Qualification or Set of Circumstances,0,0,1,0,-,-,-
anabattista,False,?,?,0,1,0,0,-,-,-
analfabeta,False,?,?,0,1,0,0,-,-,-
analfabeti,False,?,?,0,2,0,0,-,-,-
analfabetismo,False,?,?,0,5,0,0,-,-,-
andreottismo,False,?,?,0,0,1,0,-,-,-
angiogenetica,False,?,?,0,1,0,0,-,-,-
anglistica,False,?,?,0,2,0,0,-,-,-
anima,False,?,Entity,0,0,1,0,-,-,-
animatori,False,?,?,0,1,0,0,-,-,-
animatrice,False,?,?,0,1,0,0,-,-,-
antagonismo,False,?,?,0,1,0,0,-,-,-
antiamericanismo,False,?,?,0,1,0,0,-,-,-
anticomunisti,False,?,?,0,1,0,0,-,-,-
antiproibizionisti,False,?,?,0,0,1,0,-,-,-
antisemitismo,False,?,?,0,3,2,0,-,-,-
antisiriani,False,?,?,0,1,0,0,-,-,-
antropologo,False,?,?,0,1,0,0,-,-,-
apertura,False,?,?,0,1,0,0,-,-,-
apicoltore,False,?,?,0,1,0,0,-,-,-
apocalittici,False,?,?,0,0,0,1,-,-,-
apocrifismo,False,?,?,0,1,0,0,-,-,-
apologeta,False,?,?,0,2,0,0,-,-,-
apologista,False,?,?,0,1,0,0,-,-,-
appassionati,False,?,?,0,2,0,0,-,-,-
apposizione,False,?,?,0,2,0,0,-,-,-
arabi,False,?,-,0,0,0,1,-,-,-
aramaico-caldeo,False,?,?,0,0,0,1,-,-,-
arbitro,False,?,Job or Career,0,0,1,0,-,-,-
Arcadia,False,?,?,0,1,0,0,-,-,-
arcaicismo,False,?,?,0,1,0,0,-,-,-
architetti,False,?,?,0,3,0,0,-,-,-
arciprete,False,?,?,0,1,0,0,-,-,-
argomento,False,?,?,0,1,0,0,-,-,-
aristocratiche,False,?,?,0,0,0,1,-,-,-
aristocrazia,False,?,?,0,1,0,0,-,-,-
aroniani,False,?,?,0,0,1,0,-,-,-
arricchiti,False,?,?,0,0,1,0,-,-,-
arrivati,False,?,?,258,0,0,2,-,-,-
arrivato,False,?,?,266,0,0,5,-,-,-
arrivo,False,?,?,0,2,0,0,-,-,-
articoli,False,?,?,0,3,0,0,-,-,-
articolo,False,?,?,0,1,0,0,-,-,-
artigianato,False,?,?,0,1,0,0,-,-,-
ascari,False,?,?,0,1,0,0,-,-,-
aspirante,False,?,?,0,1,0,0,-,-,-
assaggiatori,False,?,?,0,1,0,0,-,-,-
assesore,False,?,?,0,1,0,0,-,-,-
Assessori,False,?,?,0,1,0,0,-,-,-
assicurati,False,?,?,0,0,1,0,-,-,-
assicurato,False,?,?,0,5,0,0,-,-,-
assistente,False,?,Role,0,1,0,0,-,-,-
assistenzialismo,False,?,?,0,1,0,0,-,-,-
assistenzialista,False,?,?,0,1,0,0,-,-,-
associato,False,?,?,0,1,0,0,-,-,-
Associazione,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
associazioni,False,?,?,0,1,0,0,-,-,-
associazionismo,False,?,?,0,0,1,0,-,-,-
associazionisti,False,?,?,0,1,0,0,-,-,-
assolutista,False,?,?,0,1,0,0,-,-,-
assolutistica,False,?,?,0,4,0,0,-,-,-
assolutistici,False,?,?,0,1,0,0,-,-,-
assolutistico,False,?,?,0,1,0,0,-,-,-
assumendi,False,?,?,0,1,0,0,-,-,-
assunti-super-anziani,False,?,?,0,1,0,0,-,-,-
assunzione,False,?,?,0,1,0,0,-,-,-
astratti,False,?,?,0,0,1,0,-,-,-
astrattismo,False,?,?,0,2,0,0,-,-,-
astronauti,False,?,?,0,1,0,0,-,-,-
atalantini,False,?,?,0,1,0,0,-,-,-
atalantino,False,?,?,0,0,1,0,-,-,-
atei,False,?,?,0,0,0,1,-,-,-
ateismo,False,?,?,0,0,0,1,-,-,-
atlantidei,False,?,?,0,1,0,0,-,-,-
atleti,False,?,Job or Career,0,2,0,0,-,-,-
atropina,False,?,?,0,1,0,0,-,-,-
attaccante,False,?,Role,0,2,0,0,-,-,-
attendente,False,?,?,0,1,0,0,-,-,-
attica,False,?,?,0,1,0,0,-,-,-
attici,False,?,?,0,2,0,0,-,-,-
attivismo,False,?,?,0,1,0,0,-,-,-
attributo,False,?,?,0,1,0,0,-,-,-
aureati,False,?,?,0,1,0,0,-,-,-
austeri,False,?,?,0,0,2,0,-,-,-
austerità,False,?,?,0,0,2,0,-,-,-
austriaci,False,?,?,0,1,0,0,-,-,-
autarchia,False,?,?,0,0,1,0,-,-,-
automobilisti,False,?,?,0,0,2,0,-,-,-
autonomismo,False,?,?,0,1,1,0,-,-,-
autore,False,?,?,0,6,1,0,-,-,-
Autorità,False,?,?,0,1,0,0,-,-,-
autoritaria,False,?,?,36,0,1,0,-,-,-
autoritario,False,?,?,33,0,1,0,-,-,-
autoritarista,False,?,?,0,1,0,0,-,-,-
autoritaristi,False,?,?,0,0,2,0,-,-,-
avanguardismi,False,?,?,0,0,1,0,-,-,-
avanguardismo,False,?,?,0,0,1,0,-,-,-
avanguardista,False,?,Cultural or political movement,0,4,0,0,-,-,-
avanguardiste,False,?,?,0,1,0,0,-,-,-
avanguardisti,False,?,?,0,3,1,0,-,-,-
aventinismo,False,?,?,0,1,0,0,-,-,-
avvoltoi,False,?,?,0,1,0,0,-,-,-
azienda,False,?,Place or function,0,5,1,0,-,-,-
aziendalismo,False,?,?,0,0,1,0,-,-,-
azzapaterati,False,?,?,0,2,0,0,-,-,-
azzurre,False,?,?,0,1,0,0,-,-,-
azzurri,False,?,?,0,3,1,0,-,-,-
babelico,False,?,?,0,1,0,0,-,-,-
babouvismo,False,?,?,0,1,0,0,-,-,-
bacchettonismo,False,?,?,0,1,0,0,-,-,-
balcanizzazione,False,?,?,0,0,1,0,-,-,-
ballerina,False,?,Job or Career,0,0,1,0,-,-,-
balzachiani,False,?,?,0,0,1,0,-,-,-
balzachismo,False,?,?,0,1,0,0,-,-,-
bambini,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
banchieri,False,?,Job or Career,0,0,1,0,-,-,-
bandiera,False,?,?,0,1,0,0,-,-,-
bandito,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
Bandito,False,?,?,0,1,0,0,-,-,-
baratto,False,?,?,0,1,0,0,-,-,-
barbari,False,?,?,0,0,1,0,-,-,-
barbarie,False,?,?,0,1,0,0,-,-,-
barocca,False,?,?,84,0,1,1,-,-,-
barocche,False,?,?,29,0,1,0,-,-,-
barocchetto,False,?,?,0,0,1,0,-,-,-
barocchismi,False,?,?,0,1,0,0,-,-,-
barocchismo,False,?,?,0,0,1,0,-,-,-
barone,False,?,?,0,1,1,1,-,-,-
baronetto,False,?,?,0,0,2,0,-,-,-
bartitsu,False,?,?,0,0,0,2,-,-,-
bassista,False,?,Job or Career,0,0,0,1,-,-,-
batterista,False,?,Job or Career,0,0,0,1,-,-,-
Bayreauth,False,?,?,0,1,0,0,-,-,-
beat,False,?,?,0,0,1,0,-,-,-
beato,False,?,?,27,3,0,0,-,-,-
bechstein,False,?,?,0,2,0,0,-,-,-
benestante,False,?,?,0,0,1,0,-,-,-
benestantesimo,False,?,?,0,0,1,0,-,-,-
beni,False,?,?,0,1,0,0,-,-,-
berlusconiano,False,?,?,0,2,0,0,-,-,-
bestie,False,?,?,0,0,1,0,-,-,-
bianconeri,False,?,?,0,0,3,0,-,-,-
bianconero,False,?,?,0,1,2,0,-,-,-
biancorosso,False,?,?,0,1,0,0,-,-,-
biblioteca,False,?,?,0,1,0,0,-,-,-
bibliotecari,False,?,?,0,1,0,0,-,-,-
bicameralismi,False,?,?,0,1,0,0,-,-,-
bicameralismo,False,?,?,0,0,1,0,-,-,-
bidottore,False,?,?,0,0,1,0,-,-,-
bigottista,False,?,?,0,1,0,0,-,-,-
binario,False,?,?,0,2,0,3,-,-,-
bio-logica,False,?,?,0,4,0,0,-,-,-
biologie,False,?,?,0,1,0,0,-,-,-
biologismo,False,?,?,0,1,0,0,-,-,-
biotech,False,?,?,0,1,0,0,-,-,-
biotecnologie,False,?,?,0,1,0,0,-,-,-
bipolarismo,False,?,?,0,0,2,0,-,-,-
bi-primatista,False,?,?,0,0,1,0,-,-,-
birra,False,?,?,0,1,0,0,-,-,-
bisogni,False,?,?,0,1,0,0,-,-,-
blue,False,?,?,0,0,1,0,-,-,-
blues,False,?,?,0,1,0,0,-,-,-
bocage,False,?,?,0,1,0,1,-,-,-
bocconiano,False,?,?,0,1,0,0,-,-,-
boiardi,False,?,?,0,0,1,0,-,-,-
bolivarismo,False,?,?,0,1,0,0,-,-,-
bolognesismo,False,?,?,0,0,0,1,-,-,-
bolscevica,False,?,?,0,0,1,0,-,-,-
bolscevichi,False,?,?,0,1,2,0,-,-,-
bolscevico,False,?,?,0,0,1,0,-,-,-
bolscevismo,False,?,?,0,1,1,0,-,-,-
bomber,False,?,?,0,1,0,0,-,-,-
boom,False,?,-,0,0,1,0,-,-,-
bopper,False,?,?,0,0,1,0,-,-,-
borghese,False,?,?,51,0,1,0,-,-,-
borsello,False,?,?,0,1,0,0,-,-,-
borsisti,False,?,?,0,0,1,0,-,-,-
Boss,False,?,?,0,0,0,1,-,-,-
br,False,?,?,0,2,0,0,-,-,-
BR,False,?,?,0,2,0,0,-,-,-
bramanismo,False,?,?,0,1,0,0,-,-,-
brevettati,False,?,?,24,0,0,1,-,-,-
bridgisti,False,?,?,0,1,0,0,-,-,-
brigatista,False,?,Cultural or political movement,0,4,1,0,-,-,-
brit,False,?,?,0,1,0,0,-,-,-
buddhismo,False,?,?,0,2,0,0,-,-,-
buddista,False,?,?,0,0,1,0,-,-,-
buddisti,False,?,?,0,1,1,0,-,-,-
bulgarese,False,?,?,0,1,0,0,-,-,-
bulgaro,False,?,?,0,1,0,0,-,-,-
buonismo,False,?,?,0,1,0,0,-,-,-
buonisti,False,?,?,0,1,0,0,-,-,-
burocrazia,False,?,?,0,1,0,0,-,-,-
cabaret,False,?,?,0,0,2,0,-,-,-
cacciatore,False,?,?,0,1,0,0,-,-,-
cachemere,False,?,?,0,1,0,0,-,-,-
caciquismo,False,?,?,0,0,1,0,-,-,-
caffetterie,False,?,?,0,1,0,0,-,-,-
caledoni,False,?,?,0,1,0,0,-,-,-
caledoniani,False,?,?,0,0,2,0,-,-,-
califfo,False,?,?,0,0,0,3,-,-,-
calpest,False,?,?,0,1,0,0,-,-,-
calssico,False,?,?,0,1,0,0,-,-,-
calvinismo,False,?,?,0,1,0,0,-,-,-
calvinisti,False,?,?,0,0,1,0,-,-,-
cameraman,False,?,?,0,0,0,1,-,-,-
campani,False,?,?,0,1,0,0,-,-,-
campi,False,?,Place or function,0,1,0,0,-,-,-
campioone,False,?,?,0,1,0,0,-,-,-
canadesi,False,?,?,0,1,0,0,-,-,-
cannibalismo,False,?,?,0,1,0,0,-,-,-
cannoniere,False,?,?,0,1,0,0,-,-,-
cantadore,False,?,?,0,1,0,0,-,-,-
cantante,False,?,Job or Career,0,0,3,1,-,-,-
capi,False,?,Role,0,2,1,0,-,-,-
capitali,False,?,?,0,1,0,0,-,-,-
capitalisti,False,?,?,0,0,1,0,-,-,-
capocannoniere,False,?,?,0,1,0,0,-,-,-
capocontrada,False,?,?,0,1,0,0,-,-,-
capogabinetto,False,?,Role,0,0,1,0,-,-,-
capolavoro,False,?,?,0,1,0,0,-,-,-
carabiniere,False,?,Job or Career,0,1,0,0,-,-,-
caratterista,False,?,?,0,1,0,0,-,-,-
carcerato,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
cartesiano,False,?,?,0,0,1,0,-,-,-
casalinghi,False,?,?,0,0,2,0,-,-,-
cassettista,False,?,?,0,0,1,0,-,-,-
cassidismo,False,?,?,0,0,1,0,-,-,-
cassintegrati,False,?,?,0,0,1,0,-,-,-
casting,False,?,?,0,0,1,0,-,-,-
castrum,False,?,?,0,1,0,0,-,-,-
catastrofismo,False,?,?,0,1,0,0,-,-,-
catechismo,False,?,?,0,0,1,0,-,-,-
catecumenale,False,?,?,75,1,1,0,-,-,-
catorcio,False,?,?,0,1,0,0,-,-,-
catto-comunisti,False,?,?,0,1,0,0,-,-,-
cattolico,False,?,?,16,1,0,0,-,-,-
cavalierati,False,?,?,0,1,0,0,-,-,-
Cavaliere,False,?,Role,0,1,0,1,-,-,-
Cavalieri,False,?,?,0,2,0,0,-,-,-
cavernicola,False,?,?,0,0,1,0,-,-,-
Cecoslovacchi,False,?,?,0,0,0,1,-,-,-
celebrità,False,?,?,0,0,1,0,-,-,-
celtico,False,?,?,0,0,0,1,-,-,-
centenario,False,?,?,0,1,0,0,-,-,-
centralizzazione,False,?,?,0,1,0,0,-,-,-
centrismi,False,?,?,0,1,0,0,-,-,-
centristra,False,?,?,0,0,0,1,-,-,-
