word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
esperimento,True,?,?,18,3,0,0,-,-,-
fallimento,True,?,?,18,7,3,0,-,-,-
mamma,True,?,Kinship,18,1,1,0,-,-,-
rissa,True,?,?,18,2,0,0,-,-,-
specie,True,?,?,18,0,0,0,-,-,-
macchine,True,?,?,183,0,0,0,-,-,-
monopolio,True,Rank,Rank,186,53,15,5,-,-,-
fidanzata,True,?,Kinship,19,1,0,0,-,-,-
oggetti,True,?,?,19,0,0,0,-,-,-
reato,True,?,?,19,4,0,0,-,-,-
record,True,?,?,19,0,1,0,-,-,-
mistero,True,?,?,2,1,0,0,-,-,-
modella,True,?,Job or Career,2,0,0,0,-,-,-
monastero,True,?,Place or function,2,0,0,0,-,-,-
mondiale,True,?,?,2,0,0,0,-,-,-
mondo,True,?,Entity,2,0,0,0,-,-,-
monetaristi,True,?,?,2,0,0,0,-,-,-
monocristallino,True,?,?,2,0,0,0,-,-,-
monocromia,True,?,?,2,0,0,0,-,-,-
monopoliste,True,?,?,2,0,0,0,-,-,-
monovolume,True,?,?,2,0,0,0,-,-,-
morale,True,?,?,2,0,0,0,-,-,-
morire,True,?,?,2,0,0,0,-,-,-
moroso,True,?,?,2,0,0,0,-,-,-
mostra,True,?,?,2,0,0,0,-,-,-
mostro,True,?,?,2,1,0,0,-,-,-
movimento,True,?,?,2,0,0,0,-,-,-
PC,True,?,?,2,0,0,0,-,-,-
Hilda,True,?,?,20,0,0,2,-,-,-
rendite,True,?,?,20,0,0,1,-,-,-
equilibrio,True,?,-,21,1,1,8,-,-,-
normalità,True,?,?,22,2,3,0,-,-,-
monopolista,True,?,Rank,23,2,1,0,-,-,-
oggetto,True,?,?,24,1,0,0,-,-,-
rendita,True,?,?,24,1,0,0,-,-,-
società,True,-,-,24,4,0,0,-,-,-
Stato,True,?,?,24,3,0,0,-,-,-
totale,True,?,?,24,0,0,0,-,-,-
vittoria,True,?,-,24,3,4,0,-,-,-
incidenti,True,?,?,26,3,0,0,-,-,-
sinonimi,True,?,?,26,3,0,0,-,-,-
delitti,True,Event,Event,27,23,0,1,-,-,-
umani,True,?,?,28,0,0,0,-,-,-
adolescente,True,?,Qualification or Set of Circumstances,3,0,0,0,-,-,-
adolescenti,True,?,Qualification or Set of Circumstances,3,0,1,0,-,-,-
alleanza,True,?,?,3,0,0,0,-,-,-
amico,True,?,Qualification or Set of Circumstances,3,0,2,0,-,-,-
anima,True,?,Entity,3,1,0,0,-,-,-
architetto,True,?,?,3,0,2,0,-,-,-
articolo,True,?,?,3,0,0,0,-,-,-
artigianale,True,?,?,3,0,0,0,-,-,-
assente,True,?,?,3,0,0,0,-,-,-
attentato,True,?,-,3,0,0,0,-,-,-
attore,True,?,Job or Career,3,0,0,0,-,-,-
autonomi,True,?,Cultural or political movement,3,0,0,0,-,-,-
autonomia,True,?,?,3,1,0,0,-,-,-
bambino,True,?,?,3,1,1,0,-,-,-
banalità,True,?,?,3,0,0,0,-,-,-
biennale,True,?,?,3,0,0,0,-,-,-
bipartitismo,True,?,?,3,1,0,0,-,-,-
boss,True,?,Role,3,0,0,0,-,-,-
buddisti,True,?,?,3,0,0,0,-,-,-
bufala,True,?,?,3,0,0,0,-,-,-
caduta,True,?,?,3,1,0,0,-,-,-
campioni,True,?,Rank,3,1,0,0,-,-,-
cardinale,True,?,Job or Career,3,0,0,0,-,-,-
cattura,True,?,?,3,0,0,0,-,-,-
cause,True,?,?,3,0,0,0,-,-,-
centrista,True,?,?,3,0,0,0,-,-,-
cereale,True,?,?,3,0,0,0,-,-,-
Chiesa,True,?,Place or function,3,0,0,0,-,-,-
chiesa,True,?,Place or function,3,0,0,0,-,-,-
cinquantenni,True,?,?,3,1,0,0,-,-,-
commissariamento,True,?,?,3,0,0,0,-,-,-
compaesano,True,?,?,3,0,1,0,-,-,-
comunità,True,?,?,3,1,0,0,-,-,-
concavità,True,?,?,3,0,0,1,-,-,-
conquista,True,?,?,3,0,0,0,-,-,-
consacrazione,True,?,?,3,0,0,0,-,-,-
coprifuoco,True,?,?,3,0,0,0,-,-,-
creatività,True,?,?,3,0,0,0,-,-,-
deflazione,True,?,?,3,2,0,0,-,-,-
delirio,True,?,?,3,0,1,0,-,-,-
determinismo,True,?,?,3,0,0,0,-,-,-
deutone,True,?,?,3,0,0,0,-,-,-
diciottenne,True,?,?,3,0,0,0,-,-,-
dio,True,?,?,3,0,0,0,-,-,-
Dio,True,?,?,3,0,0,0,-,-,-
disperazione,True,?,?,3,0,0,0,-,-,-
dissesto,True,?,?,3,0,0,0,-,-,-
dittature,True,?,?,3,0,0,0,-,-,-
duello,True,?,?,3,1,0,0,-,-,-
duopolio,True,?,?,3,0,0,0,-,-,-
eliminazione,True,?,?,3,0,0,0,-,-,-
emo,True,?,?,3,0,0,0,-,-,-
equivalenza,True,?,?,3,0,0,0,-,-,-
eroi,True,?,Rank,3,0,0,0,-,-,-
esatta,True,?,?,3,0,0,0,-,-,-
esordienti,True,?,?,3,0,1,0,-,-,-
espansione,True,?,?,3,0,0,0,-,-,-
exclave,True,?,?,3,0,0,0,-,-,-
fallimenti,True,?,?,3,0,0,0,-,-,-
falso,True,?,?,3,0,0,0,-,-,-
fatto,True,?,?,3,0,0,0,-,-,-
federali,True,?,?,3,0,0,0,-,-,-
femminista,True,?,-,3,0,0,0,-,-,-
figlia,True,?,?,3,0,0,0,-,-,-
filastrocca,True,?,?,3,0,0,0,-,-,-
filologo,True,?,?,3,1,0,0,-,-,-
filosofo,True,?,Job or Career,3,1,0,0,-,-,-
fisica,True,?,?,3,0,0,0,-,-,-
follia,True,?,?,3,0,0,0,-,-,-
fuga,True,?,?,3,0,0,0,-,-,-
fumetto,True,?,?,3,1,0,0,-,-,-
fuoricollana,True,?,?,3,0,0,0,-,-,-
fuoristrada,True,?,?,3,0,0,0,-,-,-
gara,True,?,-,3,0,0,0,-,-,-
gemella,True,?,?,3,0,0,0,-,-,-
gemelle,True,?,?,3,0,0,0,-,-,-
genocidio,True,?,?,3,0,0,0,-,-,-
giocattolo,True,?,?,3,1,0,0,-,-,-
goal,True,?,?,3,0,0,0,-,-,-
golpe,True,?,?,3,0,2,0,-,-,-
guerre,True,?,?,3,0,0,0,-,-,-
guida,True,?,?,3,0,0,0,-,-,-
house,True,?,?,3,0,0,0,-,-,-
identificatori,True,?,?,3,0,0,0,-,-,-
immediatezza,True,?,?,3,1,0,0,-,-,-
immunità,True,?,?,3,0,0,1,-,-,-
impunità,True,?,?,3,0,0,0,-,-,-
incontro,True,?,Event#-,3,0,0,0,-,-,-
infarto,True,?,Event#-,3,0,1,0,-,-,-
inizio,True,?,?,3,0,0,0,-,-,-
inno,True,?,?,3,0,0,0,-,-,-
insurrezione,True,?,?,3,0,0,0,-,-,-
intesa,True,?,Qualification or Set of Circumstances,3,0,1,0,-,-,-
inviati,True,?,?,3,0,0,0,-,-,-
istituzioni,True,?,?,3,0,0,0,-,-,-
italiani,True,?,-,3,0,0,0,-,-,-
laureato,True,?,Qualification or Set of Circumstances,3,1,0,0,-,-,-
lavoratore,True,?,?,3,0,0,0,-,-,-
legittimità,True,?,?,3,0,0,0,-,-,-
licenziamento,True,?,?,3,0,0,0,-,-,-
lusso,True,?,?,3,1,0,0,-,-,-
macro,True,?,?,3,0,0,0,-,-,-
maestro,True,?,Job or Career,3,0,0,0,-,-,-
magiche,True,?,?,3,0,0,0,-,-,-
mainstream,True,?,?,3,0,0,0,-,-,-
manuale,True,?,?,3,0,0,0,-,-,-
marxisti,True,?,Cultural or political movement,3,0,0,0,-,-,-
materia,True,?,?,3,1,0,0,-,-,-
matricola,True,?,?,3,0,0,0,-,-,-
mese,True,?,?,3,0,0,0,-,-,-
ministero,True,?,Denomination,3,1,1,0,-,-,-
mitico,True,?,?,3,0,0,0,-,-,-
mito,True,?,?,3,0,0,0,-,-,-
monarchia,True,?,?,3,0,0,0,-,-,-
monocolore,True,?,?,3,0,0,0,-,-,-
monopolisti,True,?,Rank,3,0,0,0,-,-,-
montagna,True,?,?,3,0,0,0,-,-,-
narrative,True,?,?,3,0,0,0,-,-,-
nascita,True,?,?,3,0,0,0,-,-,-
nativo,True,?,-,3,0,0,0,-,-,-
nonna,True,?,?,3,0,0,0,-,-,-
normatività,True,?,?,3,0,0,0,-,-,-
nullatenenti,True,?,?,3,0,0,0,-,-,-
obbligo,True,?,-,3,2,0,0,-,-,-
omicida,True,?,?,3,0,0,0,-,-,-
ora,True,?,?,3,0,0,0,-,-,-
Oscar,True,?,?,3,0,0,0,-,-,-
panico,True,?,?,3,0,0,0,-,-,-
parallelismo,True,?,?,3,0,0,0,-,-,-
parroco,True,?,Job or Career,3,1,0,0,-,-,-
pensiero,True,?,-,3,0,0,0,-,-,-
pensionato,True,?,Qualification or Set of Circumstances,3,1,0,0,-,-,-
percettiva,True,?,?,3,0,0,0,-,-,-
persone,True,?,Qualification or Set of Circumstances,3,1,0,0,-,-,-
pienezza,True,?,?,3,2,0,0,-,-,-
plagi,True,?,?,3,0,0,0,-,-,-
politica,True,?,-,3,0,1,0,-,-,-
preti,True,?,Job or Career,3,0,0,0,-,-,-
prigionia,True,?,?,3,0,0,1,-,-,-
primo,True,?,?,3,0,0,0,-,-,-
professione,True,?,?,3,0,0,0,-,-,-
promessa,True,?,Qualification or Set of Circumstances,3,1,0,0,-,-,-
pronto,True,?,?,3,0,0,0,-,-,-
proprietà,True,?,Qualification or Set of Circumstances,3,0,0,0,-,-,-
pseudonimo,True,?,?,3,1,0,0,-,-,-
racconto,True,?,?,3,0,0,0,-,-,-
raduno,True,?,?,3,0,0,0,-,-,-
rapporto,True,?,?,3,0,0,0,-,-,-
rave,True,?,?,3,0,0,0,-,-,-
razzismo,True,?,Cultural or political movement,3,0,0,0,-,-,-
recessione,True,?,-,3,1,7,0,-,-,-
regina,True,?,Role,3,0,1,0,-,-,-
replica,True,?,?,3,0,1,0,-,-,-
rettilineo,True,?,?,3,0,0,0,-,-,-
ribbon,True,?,?,3,0,0,0,-,-,-
riconoscimento,True,?,Process#-,3,0,1,0,-,-,-
riforma,True,?,Entity#-,3,1,0,0,-,-,-
robot,True,?,?,3,0,0,0,-,-,-
sacralità,True,?,?,3,0,0,0,-,-,-
sacro,True,?,?,3,0,0,0,-,-,-
saggio,True,?,?,3,0,0,0,-,-,-
sangue,True,?,?,3,0,0,0,-,-,-
santità,True,?,?,3,0,0,0,-,-,-
santo,True,?,?,3,1,0,0,-,-,-
scienza,True,?,-,3,0,1,0,-,-,-
scomponibilità,True,?,?,3,0,0,0,-,-,-
secolo,True,?,?,3,0,0,0,-,-,-
segnali,True,?,?,3,0,0,0,-,-,-
segreta,True,?,?,3,0,0,0,-,-,-
sequel,True,?,?,3,0,0,0,-,-,-
servile,True,?,?,3,0,0,0,-,-,-
sessantenni,True,?,?,3,0,0,0,-,-,-
settimana,True,?,?,3,0,0,0,-,-,-
sferica,True,?,?,3,0,0,0,-,-,-
sifone,True,?,?,3,0,0,0,-,-,-
solitudine,True,?,?,3,0,0,0,-,-,-
sovranità,True,?,?,3,0,0,0,-,-,-
spazzatura,True,?,?,3,0,0,0,-,-,-
sposina,True,?,?,3,0,0,0,-,-,-
stabilità,True,?,?,3,0,0,0,-,-,-
stagionalità,True,?,?,3,0,0,0,-,-,-
star,True,?,Rank,3,0,0,0,-,-,-
stop,True,?,?,3,0,0,0,-,-,-
strapiombo,True,?,?,3,0,0,0,-,-,-
strega,True,?,Job or Career,3,0,0,0,-,-,-
superpotenza,True,?,Rank,3,0,0,0,-,-,-
tarantella,True,?,?,3,0,0,0,-,-,-
teenager,True,?,?,3,0,0,0,-,-,-
Terra,True,?,?,3,0,0,0,-,-,-
terrorista,True,?,Qualification or Set of Circumstances,3,1,0,0,-,-,-
testo,True,?,?,3,0,0,0,-,-,-
titolo,True,?,?,3,0,0,0,-,-,-
trance,True,?,?,3,0,0,0,-,-,-
tributo,True,?,?,3,0,0,0,-,-,-
truffa,True,?,?,3,0,0,0,-,-,-
ubiquità,True,?,?,3,0,0,0,-,-,-
verosimiglianza,True,?,?,3,0,0,0,-,-,-
vincite,True,?,?,3,0,0,0,-,-,-
vincitore,True,?,?,3,0,0,0,-,-,-
volontari,True,?,Job or Career,3,0,0,0,-,-,-
zio,True,?,?,3,0,0,0,-,-,-
ex,True,?,?,30,0,0,0,-,-,-
periodico,True,?,?,30,0,0,0,-,-,-
stato,True,?,?,30,6,1,0,-,-,-
esperimenti,True,?,?,31,0,0,0,-,-,-
silenzio,True,?,?,31,4,5,0,-,-,-
particella,True,?,?,33,1,0,0,-,-,-
religione,True,?,?,33,6,0,1,-,-,-
contratto,True,?,Entity,35,5,1,0,-,-,-
periodici,True,?,?,35,0,0,0,-,-,-
flagranza,True,?,?,36,1,0,0,-,-,-
mercati,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,38,11,0,0,-,-,-
abolizione,True,?,?,4,0,0,0,-,-,-
alleato,True,?,Qualification or Set of Circumstances,4,0,1,0,-,-,-
amministrazioni,True,?,?,4,0,0,0,-,-,-
anagramma,True,?,?,4,0,0,0,-,-,-
anonimo,True,?,?,4,0,0,0,-,-,-
autonoma,True,?,?,4,0,0,0,-,-,-
azzeramento,True,?,?,4,0,0,0,-,-,-
ballata,True,?,?,4,0,0,0,-,-,-
bancarotta,True,?,?,4,0,2,0,-,-,-
bianco,True,?,-,4,0,0,0,-,-,-
blog,True,?,?,4,0,0,0,-,-,-
cadute,True,?,?,4,1,0,0,-,-,-
catastrofe,True,?,-,4,0,0,0,-,-,-
centro,True,?,?,4,0,0,1,-,-,-
chiusura,True,?,-,4,1,0,0,-,-,-
cinquenne,True,?,?,4,0,0,0,-,-,-
cittadinanza,True,?,?,4,2,0,0,-,-,-
cittadini,True,?,Qualification or Set of Circumstances,4,3,0,0,-,-,-
classe,True,?,?,4,0,1,0,-,-,-
classi,True,?,?,4,0,0,0,-,-,-
colpo,True,?,?,4,2,0,0,-,-,-
conferma,True,?,?,4,0,1,0,-,-,-
coppia,True,?,Qualification or Set of Circumstances,4,0,0,0,-,-,-
cronaca,True,?,?,4,1,0,0,-,-,-
danza,True,?,Entity,4,0,0,0,-,-,-
debuttante,True,?,?,4,0,1,0,-,-,-
definizione,True,?,?,4,0,0,0,-,-,-
defunto,True,?,?,4,0,0,0,-,-,-
democrazie,True,?,?,4,0,0,0,-,-,-
diario,True,?,?,4,0,1,0,-,-,-
dimissionario,True,?,?,4,0,1,0,-,-,-
diritto,True,?,?,4,0,1,0,-,-,-
dittatura,True,?,?,4,0,0,0,-,-,-
emozioni,True,?,?,4,0,0,0,-,-,-
esistenza,True,?,-,4,0,0,0,-,-,-
fantasma,True,?,?,4,0,0,0,-,-,-
favola,True,?,?,4,0,1,0,-,-,-
federalismo,True,?,?,4,1,1,0,-,-,-
figlio,True,?,?,4,1,0,0,-,-,-
fisici,True,?,?,4,0,0,0,-,-,-
fotocopia,True,?,?,4,0,0,0,-,-,-
fusione,True,?,-,4,0,0,0,-,-,-
genero,True,?,?,4,2,0,0,-,-,-
gioco,True,?,Entity,4,0,0,0,-,-,-
giovane,True,?,Qualification or Set of Circumstances,4,1,3,0,-,-,-
giurisprudenza,True,?,?,4,0,0,0,-,-,-
glam,True,?,?,4,0,0,0,-,-,-
gospel,True,?,?,4,1,1,0,-,-,-
ideali,True,?,?,4,0,0,0,-,-,-
immortalità,True,?,?,4,2,0,0,-,-,-
inedito,True,?,?,4,0,0,0,-,-,-
inesistenza,True,?,?,4,0,0,0,-,-,-
infortuni,True,?,?,4,6,0,0,-,-,-
ingegnere,True,?,Job or Career,4,0,0,0,-,-,-
isolamento,True,?,?,4,2,0,0,-,-,-
istantanea,True,?,?,4,0,0,0,-,-,-
legali,True,?,?,4,0,0,0,-,-,-
legislativa,True,?,?,4,0,0,0,-,-,-
linearizzazione,True,?,?,4,0,0,0,-,-,-
logica,True,?,?,4,2,0,0,-,-,-
manager,True,?,Job or Career#Role,4,0,1,0,-,-,-
membro,True,?,Role,4,0,0,0,-,-,-
monaco,True,?,Job or Career,4,1,1,0,-,-,-
Monte,True,?,?,4,0,0,3,-,-,-
musical,True,?,?,4,2,2,0,-,-,-
nazione,True,?,?,4,1,0,0,-,-,-
necessaria,True,?,?,4,0,0,0,-,-,-
nemico,True,?,Qualification or Set of Circumstances#-,4,0,0,0,-,-,-
neonato,True,?,?,4,1,0,0,-,-,-
Nobel,True,?,?,4,0,0,0,-,-,-
normalizzazione,True,?,?,4,1,1,0,-,-,-
organismo,True,?,?,4,1,0,0,-,-,-
ossessione,True,?,?,4,0,0,0,-,-,-
ossimoro,True,?,?,4,0,0,0,-,-,-
ottico,True,?,?,4,0,0,0,-,-,-
palla,True,?,?,4,1,0,0,-,-,-
pancake,True,?,?,4,0,0,0,-,-,-
paradiso,True,?,?,4,0,0,0,-,-,-
parente,True,?,?,4,2,0,0,-,-,-
parlato,True,?,?,4,0,0,0,-,-,-
periodicità,True,?,?,4,0,0,0,-,-,-
periodo,True,?,?,4,0,0,1,-,-,-
pianeta,True,?,?,4,1,0,0,-,-,-
piena,True,?,?,4,0,0,0,-,-,-
poeta,True,?,?,4,0,0,0,-,-,-
politiche,True,?,?,4,0,0,0,-,-,-
pop,True,?,Cultural or political movement,4,0,0,0,-,-,-
porno,True,?,?,4,0,0,0,-,-,-
premier,True,?,Role,4,4,1,0,-,-,-
presente,True,?,?,4,0,0,0,-,-,-
principianti,True,?,?,4,0,0,0,-,-,-
professionisti,True,?,Qualification or Set of Circumstances#-,4,1,0,0,-,-,-
racconti,True,?,?,4,0,0,0,-,-,-
ragazza,True,?,Kinship,4,0,0,0,-,-,-
reati,True,?,?,4,0,0,0,-,-,-
religioni,True,?,?,4,0,0,0,-,-,-
reunion,True,?,?,4,0,0,0,-,-,-
rimonta,True,?,?,4,0,0,0,-,-,-
rivolta,True,?,?,4,1,2,0,-,-,-
rock,True,?,-,4,0,0,0,-,-,-
romanzieri,True,?,?,4,3,0,0,-,-,-
sapere,True,?,-,4,0,0,0,-,-,-
sconosciuta,True,?,?,4,0,0,0,-,-,-
scrittura,True,?,?,4,0,0,0,-,-,-
seguito,True,?,?,4,0,0,0,-,-,-
senziente,True,?,?,4,0,0,0,-,-,-
senzienti,True,?,?,4,0,0,0,-,-,-
servitù,True,?,?,4,0,0,0,-,-,-
settantenne,True,?,?,4,0,0,0,-,-,-
sgombero,True,?,?,4,0,0,0,-,-,-
sicurezza,True,?,?,4,3,1,0,-,-,-
simultaneità,True,?,?,4,1,0,0,-,-,-
socialista,True,?,Cultural or political movement#-,4,0,0,0,-,-,-
software,True,?,?,4,0,0,0,-,-,-
sovrane,True,?,?,4,0,0,0,-,-,-
sparizione,True,?,?,4,0,0,0,-,-,-
sposo,True,?,?,4,0,0,0,-,-,-
stella,True,?,Rank,4,0,0,0,-,-,-
storici,True,?,?,4,1,0,0,-,-,-
successo,True,?,?,4,0,1,0,-,-,-
suite,True,?,?,4,1,0,0,-,-,-
Suv,True,?,?,4,0,0,0,-,-,-
teatro,True,?,Place or function,4,0,0,0,-,-,-
tecnico,True,?,Job or Career,4,0,0,0,-,-,-
thriller,True,?,?,4,0,0,0,-,-,-
uguaglianza,True,?,?,4,0,0,0,-,-,-
Umani,True,?,?,4,0,0,0,-,-,-
usufruttuario,True,?,?,4,0,0,1,-,-,-
violenza,True,?,-,4,1,0,0,-,-,-
città,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,40,22,1,0,-,-,-
guerra,True,?,Qualification or Set of Circumstances#-,41,2,0,2,-,-,-
statica,True,?,?,41,0,0,1,-,-,-
capolavoro,True,?,?,43,4,1,0,-,-,-
gol,True,?,-,45,8,15,1,-,-,-
anelli,True,?,?,5,0,0,4,-,-,-
animali,True,?,?,5,0,0,0,-,-,-
anziano,True,?,?,5,0,0,0,-,-,-
avvocato,True,?,Job or Career,5,1,0,0,-,-,-
bambine,True,?,?,5,0,0,0,-,-,-
biografia,True,?,?,5,0,2,1,-,-,-
campagna,True,?,Event,5,0,1,0,-,-,-
candidato,True,?,Qualification or Set of Circumstances,5,1,1,0,-,-,-
classici,True,?,?,5,0,0,0,-,-,-
clone,True,?,?,5,0,0,0,-,-,-
cognizione,True,?,?,5,0,0,0,-,-,-
concetto,True,?,?,5,3,0,0,-,-,-
concittadino,True,?,?,5,1,1,0,-,-,-
continente,True,?,?,5,0,0,0,-,-,-
denaro,True,?,?,5,0,0,0,-,-,-
depressione,True,?,?,5,1,1,0,-,-,-
diocesi,True,?,?,5,1,0,0,-,-,-
dittatore,True,?,Role,5,1,1,0,-,-,-
enclave,True,?,?,5,0,0,0,-,-,-
errori,True,?,?,5,1,0,0,-,-,-
esenzione,True,?,?,5,0,0,0,-,-,-
estate,True,?,?,5,0,0,0,-,-,-
familiari,True,?,?,5,0,1,0,-,-,-
fedelmente,True,?,?,5,0,0,0,-,-,-
felicità,True,?,?,5,1,0,0,-,-,-
flop,True,?,?,5,1,0,0,-,-,-
fratello,True,?,?,5,0,1,0,-,-,-
genere,True,?,?,5,0,0,2,-,-,-
giornalista,True,?,Job or Career,5,0,0,0,-,-,-
giovani,True,?,Qualification or Set of Circumstances,5,1,4,0,-,-,-
gruppi,True,?,?,5,0,0,0,-,-,-
gruppo,True,?,Qualification or Set of Circumstances,5,0,0,0,-,-,-
immobilità,True,?,?,5,1,0,0,-,-,-
italiano,True,?,Qualification or Set of Circumstances,5,0,1,0,-,-,-
jazz,True,?,?,5,1,1,0,-,-,-
leggi,True,?,?,5,0,0,0,-,-,-
liberi,True,?,?,5,0,0,0,-,-,-
lockdown,True,?,?,5,0,0,0,-,-,-
maggioranze,True,?,?,5,0,0,0,-,-,-
magico,True,?,?,5,0,0,0,-,-,-
mai,True,?,?,5,0,0,0,-,-,-
metà,True,?,?,5,1,0,0,-,-,-
metal,True,?,Cultural or political movement,5,0,0,0,-,-,-
morta,True,?,Qualification or Set of Circumstances,5,0,1,0,-,-,-
omonimia,True,?,?,5,1,0,0,-,-,-
onnipotenza,True,?,?,5,0,0,0,-,-,-
organizzazione,True,?,Qualification or Set of Circumstances,5,0,0,0,-,-,-
parodia,True,?,?,5,1,0,0,-,-,-
piano,True,?,?,5,1,0,0,-,-,-
piattaforma,True,?,?,5,0,0,0,-,-,-
pilota,True,?,Job or Career,5,0,0,0,-,-,-
predecessore,True,?,?,5,0,0,0,-,-,-
primavera,True,?,?,5,0,0,0,-,-,-
principiante,True,?,?,5,0,0,0,-,-,-
raddoppio,True,?,?,5,0,1,0,-,-,-
recensione,True,?,?,5,0,0,0,-,-,-
relazione,True,?,?,5,0,0,0,-,-,-
rottura,True,?,?,5,0,3,0,-,-,-
sacramento,True,?,?,5,0,0,0,-,-,-
salvezza,True,?,?,5,0,0,0,-,-,-
schiavi,True,?,Qualification or Set of Circumstances,5,1,0,0,-,-,-
segreto,True,?,?,5,1,0,0,-,-,-
servizio,True,?,?,5,0,0,0,-,-,-
sessantenne,True,?,?,5,1,0,0,-,-,-
sogno,True,?,?,5,0,0,0,-,-,-
soluzione,True,?,Entity,5,2,0,0,-,-,-
sorella,True,?,?,5,0,1,0,-,-,-
sovrano,True,?,Role,5,0,1,0,-,-,-
suoceri,True,?,?,5,0,0,0,-,-,-
suocero,True,?,Kinship,5,1,0,0,-,-,-
