	fede		non-fede	121
	informazione		non-informazione	119
	Stato		non-Stato	118
	valori		non-valori	118
	stato		non-stato	117
	target		non-target	114
	decisione		non-decisione	113
	specialisti		non-specialisti	113
	combattenti		non-combattenti	112
	aderenza		non-aderenza	110
	colori		non-colori	109
	lettore		non-lettore	109
	democrazia		non-democrazia	107
	EU		non-EU	107
	ricetta		non-ricetta	104
	politico		non-politico	103
	rom		non-rom	103
	ragione		non-ragione	102
	eletti		non-eletti	101
	manifesto		non-manifesto	101
	vittoria		non-vittoria	101
	fisico		non-fisico	100
	giocatori		non-giocatori	100
	popolo		non-popolo	100
	fan		non-fan	99
	conformisti		non-conformisti	97
	cosa		non-cosa	97
	coscienza		non-coscienza	97
	Ebrei		non-Ebrei	97
	Musulmani		non-Musulmani	97
	genere		non-genere	96
	materia		non-materia	96
	poesia		non-poesia	96
	praticanti		non-praticanti	95
	rispetto		non-rispetto	95
	arabi		non-arabi	94
	essenziali		non-essenziali	94
	medico		non-medico	94
	musicista		non-musicista	94
	necessità		non-necessità	94
	nati		non-nati	93
	conformismo		non-conformismo	92
	credenza		non-credenza	90
	materiale		non-materiale	90
	metallo		non-metallo	90
	movimento		non-movimento	90
	p		non-p	89
	respingimento		non-respingimento	89
	metodo		non-metodo	88
	comprensione		non-comprensione	87
	contatto		non-contatto	87
	neutralità		non-neutralità	87
	brand		non-brand	86
	militari		non-militari	86
	musicisti		non-musicisti	86
	protagonista		non-protagonista	86
	film		non-film	85
	mondo		non-mondo	85
	qualità		non-qualità	85
	cancro		non-cancro	84
	crescita		non-crescita	84
	membro		non-membro	84
	nativi		non-nativi	84
	religioso		non-religioso	84
	sistema		non-sistema	84
	dipendenza		non-dipendenza	83
	entità		non-entità	83
	nascita		non-nascita	82
	potere		non-potere	82
	ariani		non-ariani	81
	oggettiva		non-oggettiva	81
	vero		non-vero	81
	a		non-a	80
	comunisti		non-comunisti	80
	corso		non-corso	80
	integrazione		non-integrazione	80
	relazione		non-relazione	80
	tecnici		non-tecnici	80
	luogo		luogo-non-luogo	79
	iscritti		non-iscritti	79
	spreco		non-spreco	79
	ego		non-ego	78
	sensi		non-sensi	78
	conformista		non-conformista	77
	religiosi		non-religiosi	77
	serbi		non-serbi	77
	tecnico		non-tecnico	77
	cittadino		non-cittadino	76
	musica		non-musica	76
	romanzo		non-romanzo	76
	Ue		non-Ue	76
	utilizzo		non-utilizzo	76
	americani		non-americani	75
	comune		non-comune	75
	Apple		non-Apple	74
	ispanici		non-ispanici	74
	italiano		non-italiano	74
	lettura		non-lettura	74
	fisici		non-fisici	73
	interventismo		non-interventismo	72
	mercato		non-mercato	72
	Microsoft		non-Microsoft	72
	obesi		non-obesi	72
	reazione		non-reazione	72
	bianco		non-bianco	71
	libro		non-libro	71
	novità		non-novità	71
	professionista		non-professionista	71
	umanità		non-umanità	71
	sviluppo		non-sviluppo	70
	esperto		non-esperto	69
	regole		non-regole	69
	contraddittorietà		non-contraddittorietà	68
	islamici		non-islamici	68
	OCSE		non-OCSE	68
	opposizione		non-opposizione	68
	attore		non-attore	67
	Covid		non-Covid	67
	ordinaria		non-ordinaria	67
	addetti		non-addetti	66
	democratico		non-democratico	66
	differenza		non-differenza	66
	euro		non-euro	66
	filosofia		non-filosofia	66
	ASCII		non-ASCII	65
	cardias		non-cardias	65
	cristiana		non-cristiana	65
	parola		non-parola	65
	possesso		non-possesso	65
	eletto		non-eletto	64
	eroe		non-eroe	64
	identificazione		non-identificazione	64
	idonei		non-idonei	64
	logica		non-logica	64
	maghi		non-maghi	64
	musulmane		non-musulmane	64
	nascondimento		non-nascondimento	64
	religiosa		non-religiosa	64
	comunista		non-comunista	63
	GM		non-GM	63
	praticante		non-praticante	63
	religione		non-religione	63
	albanesi		non-albanesi	62
	americano		non-americano	62
	responsabilità		non-responsabilità	62
	tessuti		non-tessuti	62
	fatto		non-fatto	61
	militare		non-militare	61
	Ogm		non-Ogm	61
	azioni		non-azioni	60
	comuni		non-comuni	60
	fisica		non-fisica	60
	legge		non-legge	60
	tossico		non-tossico	60
	accoglienza		non-accoglienza	59
	consapevolezza		non-consapevolezza	59
	essenziale		non-essenziale	59
	dialogo		non-dialogo	58
	ebrea		non-ebrea	58
	malattia		non-malattia	58
	recensione		non-recensione	58
	Rem		non-Rem	58
	residente		non-residente	58
	sottoposti		non-sottoposti	58
	stile		non-stile	58
	votanti		non-votanti	58
	docente		non-docente	57
	esperienza		non-esperienza	57
	funzionamento		non-funzionamento	57
	clienti		non-clienti	56
	politici		non-politici	56
	tedeschi		non-tedeschi	56
	vivi		non-vivi	56
	eterosessuali		non-eterosessuali	55
	separazione		non-separazione	55
	utenti		non-utenti	55
	volatile		non-volatile	55
	etica		non-etica	54
	identificato		non-identificato	54
	romani		non-romani	54
	corrispondenza		non-corrispondenza	53
	definizione		non-definizione	53
	democratici		non-democratici	53
	finale		non-finale	53
	giudei		non-giudei	53
	identificati		non-identificati	53
	indifferenza		non-indifferenza	53
	interventista		non-interventista	53
	personaggio		non-personaggio	53
	US		non-US	53
	auto		non-auto	52
	conferenze		non-conferenze	52
	dieta		non-dieta	52
	diritti		non-diritti	52
	islamiche		non-islamiche	52
	proprietari		non-proprietari	52
	riforma		non-riforma	52
	scienziati		non-scienziati	52
	cibo		non-cibo	51
	consumatori		non-consumatori	51
	portatori		non-portatori	51
	Windows		non-Windows	51
	Dio		non-Dio	50
	gestione		non-gestione	50
	produzione		non-produzione	50
	udente		non-udente	50
	cambiamento		non-cambiamento	49
	dipendenti		non-dipendenti	49
	garantiti		non-garantiti	49
	infettiva		non-infettiva	49
	Q		non-Q	49
	trasparenza		non-trasparenza	49
	confessionale		non-confessionale	48
	leader		non-leader	48
	Nato		non-Nato	48
	pensato		non-pensato	48
	speranza		non-speranza	48
	applicazione		non-applicazione	47
	business		non-business	47
	consumo		non-consumo	47
	decisioni		non-decisioni	47
	madrelingua		non-madrelingua	47
	ordinari		non-ordinari	47
	politiche		non-politiche	47
	storico		non-storico	47
	termici		non-termici	47
	vaccinati		non-vaccinati	47
	voglia		non-voglia	47
	arabo		non-arabo	46
	ascolto		non-ascolto	46
	attività		non-attività	46
	Disney		non-Disney	46
	gravi		non-gravi	46
	storie		non-storie	46
	adesione		non-adesione	45
	autonomia		non-autonomia	45
	divulgazione		non-divulgazione	45
	idoneità		non-idoneità	45
	invasività		non-invasività	45
	materiali		non-materiali	45
	nata		non-nata	45
	oggettività		non-oggettività	45
	sicurezza		non-sicurezza	45
	soluzioni		non-soluzioni	45
	USA		non-USA	45
	Alzheimer		non-Alzheimer	44
	creato		non-creato	44
	donatori		non-donatori	44
	eroi		non-eroi	44
	incontro		non-incontro	44
	lavoratori		non-lavoratori	44
	lingua		non-lingua	44
	musulmana		non-musulmana	44
	produttori		non-produttori	44
	agente		non-agente	43
	amici		non-amici	43
	colpevolezza		non-colpevolezza	43
	diagnostiche		non-diagnostiche	43
	ematologici		non-ematologici	43
	madre		non-madre	43
	oggetto		non-oggetto	43
	pensanti		non-pensanti	43
	pubblico		non-pubblico	43
	racconto		non-racconto	43
	capitale		non-capitale	42
	cosciente		non-cosciente	42
	nazione		non-nazione	42
	percezione		non-percezione	42
	proprietario		non-proprietario	42
	suono		non-suono	42
	terapeutico		non-terapeutico	42
	violazione		non-violazione	42
	accordo		non-accordo	41
	acquisto		non-acquisto	41
	AS		non-AS	41
	bersaglio		non-bersaglio	41
	bevitori		non-bevitori	41
	dominante		non-dominante	41
	gruppo		non-gruppo	41
	islamico		non-islamico	41
	nativo		non-nativo	41
	NATO		non-NATO	41
	pace		non-pace	41
	problemi		non-problemi	41
	scritto		non-scritto	41
	società		non-società	41
	tariffarie		non-tariffarie	41
	anglofoni		non-anglofoni	40
	argomento		non-argomento	40
	cura		non-cura	40
	dipendente		non-dipendente	40
	direttivo		non-direttivo	40
	intervista		non-intervista	40
	manifestazione		non-manifestazione	40
	ortodossi		non-ortodossi	40
	polio		non-polio	40
	sfiducia		non-sfiducia	40
	specialista		non-specialista	40
	tecnica		non-tecnica	40
	trama		non-trama	40
	accademici		non-accademici	39
	artisti		non-artisti	39
	aviani		non-aviani	39
	cinesi		non-cinesi	39
	clinica		non-clinica	39
	concorso		non-concorso	39
	fatti		non-fatti	39
	immigranti		non-immigranti	39
	infettive		non-infettive	39
	modello		non-modello	39
	proprietà		non-proprietà	39
	separabilità		non-separabilità	39
	Azure		non-Azure	38
	esclusiva		non-esclusiva	38
	eventi		non-eventi	38
	futuro		non-futuro	38
	giornalista		non-giornalista	38
	indigeni		non-indigeni	38
	league		non-league	38
	logiche		non-logiche	38
	oppioidi		non-oppioidi	38
	soggetto		non-soggetto	38
	virtù		non-virtù	38
	zingari		non-zingari	38
	desiderio		non-desiderio	37
	italiana		non-italiana	37
	narrativa		non-narrativa	37
	P		non-P	37
	pagamento		non-pagamento	37
	pensante		non-pensante	37
	potenza		non-potenza	37
	specifiche		non-specifiche	37
	affetti		non-affetti	36
	curanza		non-curanza	36
	esclusivo		non-esclusivo	36
	etico		non-etico	36
	famiglia		non-famiglia	36
	indiani		non-indiani	36
	nome		non-nome	36
	obbligo		non-obbligo	36
	organizzazione		non-organizzazione	36
	programma		non-programma	36
	q		non-q	36
	admin		non-admin	35
	AIDS		non-AIDS	35
	corpo		non-corpo	35
	fine		non-fine	35
	libri		non-libri	35
	linguaggio		non-linguaggio	35
	metallici		non-metallici	35
	migranti		non-migranti	35
	motorie		non-motorie	35
	partiti		non-partiti	35
	reali		non-reali	35
	scritte		non-scritte	35
	controllo		non-controllo	34
	immagine		non-immagine	34
	marxista		non-marxista	34
	paura		non-paura	34
	realizzazione		non-realizzazione	34
	rivista		non-rivista	34
	anziani		non-anziani	33
	considerazione		non-considerazione	33
	direttività		non-direttività	33
	filosofi		non-filosofi	33
	finanziaria		non-finanziaria	33
	gay		non-gay	33
	giapponesi		non-giapponesi	33
	italiane		non-italiane	33
	normalità		non-normalità	33
	obiettori		non-obiettori	33
	sessuale		non-sessuale	33
	studenti		non-studenti	33
	armata		non-armata	32
	democratiche		non-democratiche	32
	docenti		non-docenti	32
	eterosessuale		non-eterosessuale	32
	illuminazione		non-illuminazione	32
	impegno		non-impegno	32
	luce		non-luce	32
	necessario		non-necessario	32
	prodotto		non-prodotto	32
	rappresentazione		non-rappresentazione	32
	seminoma		non-seminoma	32
	visione		non-visione	32
	vuoto		non-vuoto	32
	antagonisti		non-antagonisti	31
	chiusura		non-chiusura	31
	codificanti		non-codificanti	31
	coinvolgimento		non-coinvolgimento	31
	concetto		non-concetto	31
	dominio		non-dominio	31
	imparentato		non-imparentato	31
	inglesi		non-inglesi	31
	mamma		non-mamma	31
	marxisti		non-marxisti	31
	negativo		non-negativo	31
	noto		non-noto	31
	ogm		non-ogm	31
	prescrizione		non-prescrizione	31
	trattamento		non-trattamento	31
	aviari		non-aviari	30
	compleanni		non-compleanni	30
	covid		non-covid	30
	credo		non-credo	30
	democratica		non-democratica	30
	disponibilità		non-disponibilità	30
	economisti		non-economisti	30
	festival		non-festival	30
	fumatrici		non-fumatrici	30
	legame		non-legame	30
	limite		non-limite	30
	occupazione		non-occupazione	30
	possibilità		non-possibilità	30
	ricerca		non-ricerca	30
	risultati		non-risultati	30
	russi		non-russi	30
	bancari		non-bancari	29
	capitalista		non-capitalista	29
	concorrenza		non-concorrenza	29
	differenziazione		non-differenziazione	29
	esclusività		non-esclusività	29
	esseri		non-esseri	29
	fumo		non-fumo	29
	giornalisti		non-giornalisti	29
	giovane		non-giovane	29
	Giudei		non-Giudei	29
	guida		non-guida	29
	Han		non-Han	29
	ideologia		non-ideologia	29
	inferiori		non-inferiori	29
	monogamia		non-monogamia	29
	Nintendo		non-Nintendo	29
	obese		non-obese	29
	originalità		non-originalità	29
	ortodosso		non-ortodosso	29
	presente		non-presente	29
	rimborsabile		non-rimborsabile	29
	Soci		non-Soci	29
	spiegazione		non-spiegazione	29
	tecniche		non-tecniche	29
	animale		non-animale	28
	artista		non-artista	28
	canon		non-canon	28
	cibi		non-cibi	28
	comunicare		non-comunicare	28
	condivisione		non-condivisione	28
	confronto		non-confronto	28
	contemporaneità		non-contemporaneità	28
	Cristiani		non-Cristiani	28
	educazione		non-educazione	28
	emergenza		non-emergenza	28
	imparentati		non-imparentati	28
	mussulmani		non-mussulmani	28
	Ocse		non-Ocse	28
	odio		non-odio	28
	opera		non-opera	28
	personaggi		non-personaggi	28
	protagonisti		non-protagonisti	28
	struttura		non-struttura	28
	tossici		non-tossici	28
